coco_id,caption,dense_caption,prompt,target_path,canny_path,generated_path,modality,experiment_id,guidance_scale,controlnet_conditioning_scale,num_inference_steps,LPIPS_Distance,DreamSim_Distance,CLIP_Score
107339,A pretty young lady standing in front of a couch behind a wooden table.,"A woman stands in a modern room near a couch and low wooden tables while another person sits nearby. Bright walls, large windows, and contemporary furniture create a clean and open interior space. The standing woman appears to be speaking, presenting, or interacting with the.",,/Users/yixiaoz/Desktop/cs348k_proj/outputs/controlNetScale/baseline_structural_canny/cfg_7p5_control_0p5/000000107339/target.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/controlNetScale/baseline_structural_canny/cfg_7p5_control_0p5/000000107339/canny.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/controlNetScale/baseline_structural_canny/cfg_7p5_control_0p5/000000107339/generated.png,empty_text_plus_canny,3,7.5,0.5,20,0.7408,0.573,25.3077
87476,two people standing on the same skateboard and holding each other up.,"Two young people stand together at a public event while holding skateboards and interacting with one another. One person wears a helmet while colorful vehicles and event displays appear in the background. Their posture suggests friendship, instruction, or support during a skateboarding activity. The image.",,/Users/yixiaoz/Desktop/cs348k_proj/outputs/controlNetScale/baseline_structural_canny/cfg_7p5_control_0p5/000000087476/target.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/controlNetScale/baseline_structural_canny/cfg_7p5_control_0p5/000000087476/canny.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/controlNetScale/baseline_structural_canny/cfg_7p5_control_0p5/000000087476/generated.png,empty_text_plus_canny,3,7.5,0.5,20,0.6553,0.5275,28.0189
78748,"A couple of motorcycles in front of sign, with people standing around.","Several motorcycles are parked in front of a display area featuring brand signage while people gather nearby. The polished bikes are arranged for viewing, suggesting a motorcycle show, dealership event, or public exhibition. Spectators walk around the display, examining the vehicles and socializing. The image.",,/Users/yixiaoz/Desktop/cs348k_proj/outputs/controlNetScale/baseline_structural_canny/cfg_7p5_control_0p5/000000078748/target.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/controlNetScale/baseline_structural_canny/cfg_7p5_control_0p5/000000078748/canny.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/controlNetScale/baseline_structural_canny/cfg_7p5_control_0p5/000000078748/generated.png,empty_text_plus_canny,3,7.5,0.5,20,0.6145,0.5277,29.2423
29596,"A room with a couch, table set with dinnerware and a television.","A hotel-style room contains a couch, television, dining table, and neatly arranged place settings. Warm lighting, curtains, and decorative furnishings create a comfortable and welcoming atmosphere. The table is prepared for a meal, suggesting hospitality or room service. The image highlights interior design, temporary accommodations.",,/Users/yixiaoz/Desktop/cs348k_proj/outputs/controlNetScale/baseline_structural_canny/cfg_7p5_control_0p5/000000029596/target.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/controlNetScale/baseline_structural_canny/cfg_7p5_control_0p5/000000029596/canny.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/controlNetScale/baseline_structural_canny/cfg_7p5_control_0p5/000000029596/generated.png,empty_text_plus_canny,3,7.5,0.5,20,0.5607,0.3708,28.7887
33854,"parked cars, motorcycles and buses on a cobblestone parking lot next to a street.","Cars, buses, and motorcycles occupy a cobblestone parking area near a city street lined with buildings. The scene contains multiple forms of transportation gathered within a shared urban space. Pedestrians move through the area while parked vehicles await their drivers. The image captures urban infrastructure.",,/Users/yixiaoz/Desktop/cs348k_proj/outputs/controlNetScale/baseline_structural_canny/cfg_7p5_control_0p5/000000033854/target.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/controlNetScale/baseline_structural_canny/cfg_7p5_control_0p5/000000033854/canny.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/controlNetScale/baseline_structural_canny/cfg_7p5_control_0p5/000000033854/generated.png,empty_text_plus_canny,3,7.5,0.5,20,0.6713,0.6288,24.8073
36844,a black couch a green chair a red chair a mirror and a ceiling fan,"A living room contains a black couch, colorful chairs, a ceiling fan, and large windows that allow natural light into the space. Various pieces of furniture and decorative items are arranged throughout the room, creating a comfortable residential environment. The layout suggests an area designed.",,/Users/yixiaoz/Desktop/cs348k_proj/outputs/controlNetScale/baseline_structural_canny/cfg_7p5_control_0p5/000000036844/target.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/controlNetScale/baseline_structural_canny/cfg_7p5_control_0p5/000000036844/canny.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/controlNetScale/baseline_structural_canny/cfg_7p5_control_0p5/000000036844/generated.png,empty_text_plus_canny,3,7.5,0.5,20,0.571,0.4248,25.6073
1000,A group of kids posing for a picture on a tennis court.,A large group of children gather together on a tennis court while posing for a photograph. Some hold tennis equipment while others stand closely beside teammates and friends. The outdoor sports facility provides a bright and energetic setting. Smiles and casual poses suggest a team.,,/Users/yixiaoz/Desktop/cs348k_proj/outputs/controlNetScale/baseline_structural_canny/cfg_7p5_control_0p5/000000001000/target.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/controlNetScale/baseline_structural_canny/cfg_7p5_control_0p5/000000001000/canny.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/controlNetScale/baseline_structural_canny/cfg_7p5_control_0p5/000000001000/generated.png,empty_text_plus_canny,3,7.5,0.5,20,0.5998,0.2853,21.5439
55528,A man holding a paper bag while showing the camera a toothbrush.,"A man sits in a chair while holding a paper bag and displaying a toothbrush toward the camera. His expression suggests humor or casual conversation as he presents the object. The indoor environment appears relaxed and informal, with household furnishings visible around him. The image.",,/Users/yixiaoz/Desktop/cs348k_proj/outputs/controlNetScale/baseline_structural_canny/cfg_7p5_control_0p5/000000055528/target.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/controlNetScale/baseline_structural_canny/cfg_7p5_control_0p5/000000055528/canny.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/controlNetScale/baseline_structural_canny/cfg_7p5_control_0p5/000000055528/generated.png,empty_text_plus_canny,3,7.5,0.5,20,0.5491,0.5789,30.322
2006,City bus driving through pedestrian saturated area near crosswalk.,"A city bus travels through a busy urban area near a crosswalk while pedestrians and vehicles move through the surrounding streets. Buildings, signs, and transportation infrastructure create a dynamic city environment. The bus serves as the focal point, illustrating the role of public transit in.",,/Users/yixiaoz/Desktop/cs348k_proj/outputs/controlNetScale/baseline_structural_canny/cfg_7p5_control_0p5/000000002006/target.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/controlNetScale/baseline_structural_canny/cfg_7p5_control_0p5/000000002006/canny.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/controlNetScale/baseline_structural_canny/cfg_7p5_control_0p5/000000002006/generated.png,empty_text_plus_canny,3,7.5,0.5,20,0.5511,0.3838,29.6466
113720,A couple are enjoying pizza and drinks at the restaurant,"A smiling couple sits together at a restaurant table enjoying pizza, drinks, and conversation. Plates of food and beverages are arranged neatly while the pair look toward the camera. The atmosphere appears relaxed and friendly, suggesting a casual meal shared between friends or partners. The.",,/Users/yixiaoz/Desktop/cs348k_proj/outputs/controlNetScale/baseline_structural_canny/cfg_7p5_control_0p5/000000113720/target.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/controlNetScale/baseline_structural_canny/cfg_7p5_control_0p5/000000113720/canny.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/controlNetScale/baseline_structural_canny/cfg_7p5_control_0p5/000000113720/generated.png,empty_text_plus_canny,3,7.5,0.5,20,0.7056,0.663,22.0451
52413,"A child holding a pink toy cell phone with ""Princess Aurora"" inside it.",A child holds a pink toy flip phone decorated with imagery inspired by a princess character. The toy is displayed prominently in the foreground while other people and objects appear nearby. Bright colors and playful design elements emphasize childhood interests and imaginative play. The image.,,/Users/yixiaoz/Desktop/cs348k_proj/outputs/controlNetScale/baseline_structural_canny/cfg_7p5_control_0p5/000000052413/target.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/controlNetScale/baseline_structural_canny/cfg_7p5_control_0p5/000000052413/canny.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/controlNetScale/baseline_structural_canny/cfg_7p5_control_0p5/000000052413/generated.png,empty_text_plus_canny,3,7.5,0.5,20,0.7161,0.739,25.1638
60932,A man in a suit that is standing in front of a group of people.,"A man dressed in a formal suit stands confidently in front of a group of people at what appears to be a celebration or reception. The black-and-white image captures him smiling and raising a hand while guests gather in the background. Tables, decorations, and formally.",,/Users/yixiaoz/Desktop/cs348k_proj/outputs/controlNetScale/baseline_structural_canny/cfg_7p5_control_0p5/000000060932/target.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/controlNetScale/baseline_structural_canny/cfg_7p5_control_0p5/000000060932/canny.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/controlNetScale/baseline_structural_canny/cfg_7p5_control_0p5/000000060932/generated.png,empty_text_plus_canny,3,7.5,0.5,20,0.6112,0.5726,20.6874
102805,A man in holds a Frisbee in the parking lot by the river.,"A man wearing a hat stands near a riverside parking area while holding a Frisbee in his hand. Mountains and water stretch across the background, creating a scenic outdoor setting. Several parked vehicles and open space suggest a recreational destination where people gather for leisure.",,/Users/yixiaoz/Desktop/cs348k_proj/outputs/controlNetScale/baseline_structural_canny/cfg_7p5_control_0p5/000000102805/target.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/controlNetScale/baseline_structural_canny/cfg_7p5_control_0p5/000000102805/canny.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/controlNetScale/baseline_structural_canny/cfg_7p5_control_0p5/000000102805/generated.png,empty_text_plus_canny,3,7.5,0.5,20,0.6381,0.5596,27.4665
15254,These platters display healthy food choices of two entrees with a side  vegetable and fruit,"A neatly organized lunch container displays a balanced meal consisting of rice, vegetables, fruit, and other healthy foods arranged in separate compartments. Grapes, carrots, and a colorful entrée contribute to the vibrant appearance. The close-up perspective emphasizes nutrition, portioning, and meal preparation. The image reflects.",,/Users/yixiaoz/Desktop/cs348k_proj/outputs/controlNetScale/baseline_structural_canny/cfg_7p5_control_0p5/000000015254/target.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/controlNetScale/baseline_structural_canny/cfg_7p5_control_0p5/000000015254/canny.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/controlNetScale/baseline_structural_canny/cfg_7p5_control_0p5/000000015254/generated.png,empty_text_plus_canny,3,7.5,0.5,20,0.5968,0.4283,28.5787
24567,There is a man looking at a lot if hot dogs in a bun in a pan,"A man wearing a hat looks down at a tray filled with hot dogs arranged in buns. The outdoor setting suggests a barbecue, picnic, or community gathering where food is being prepared and served. Bright colors from the toppings and buns create a festive appearance.",,/Users/yixiaoz/Desktop/cs348k_proj/outputs/controlNetScale/baseline_structural_canny/cfg_7p5_control_0p5/000000024567/target.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/controlNetScale/baseline_structural_canny/cfg_7p5_control_0p5/000000024567/canny.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/controlNetScale/baseline_structural_canny/cfg_7p5_control_0p5/000000024567/generated.png,empty_text_plus_canny,3,7.5,0.5,20,0.6323,0.6024,18.5284
25603,A girl sitting around a table in a restaurant eating a pizza.,"A young girl sits at a restaurant table with a pizza placed in front of her. Glasses, plates, and table settings surround the meal while the warm indoor lighting creates a cozy atmosphere. She looks toward the camera as if waiting to eat or enjoying.",,/Users/yixiaoz/Desktop/cs348k_proj/outputs/controlNetScale/baseline_structural_canny/cfg_7p5_control_0p5/000000025603/target.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/controlNetScale/baseline_structural_canny/cfg_7p5_control_0p5/000000025603/canny.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/controlNetScale/baseline_structural_canny/cfg_7p5_control_0p5/000000025603/generated.png,empty_text_plus_canny,3,7.5,0.5,20,0.6459,0.5699,28.3171
55150,Two children sit atop their parent's luggage in the parking lot.,"Two children sit atop luggage carts in a parking lot while surrounded by parked vehicles. The scene appears to capture a family trip, airport arrival, or vacation departure. The children seem comfortable and playful as they ride on the luggage. Cars, travel equipment, and open.",,/Users/yixiaoz/Desktop/cs348k_proj/outputs/controlNetScale/baseline_structural_canny/cfg_7p5_control_0p5/000000055150/target.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/controlNetScale/baseline_structural_canny/cfg_7p5_control_0p5/000000055150/canny.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/controlNetScale/baseline_structural_canny/cfg_7p5_control_0p5/000000055150/generated.png,empty_text_plus_canny,3,7.5,0.5,20,0.6201,0.5452,23.8054
30828,A person covered with an orange sleeping bag rests his head on a blue back pack as he sleeps on a park bench.,"A person sleeps on a park bench while covered by an orange sleeping bag and resting beside a backpack. The outdoor setting includes grass, trees, and surrounding park features. The image captures a quiet moment of rest in a public space, contrasting the bright colors.",,/Users/yixiaoz/Desktop/cs348k_proj/outputs/controlNetScale/baseline_structural_canny/cfg_7p5_control_0p5/000000030828/target.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/controlNetScale/baseline_structural_canny/cfg_7p5_control_0p5/000000030828/canny.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/controlNetScale/baseline_structural_canny/cfg_7p5_control_0p5/000000030828/generated.png,empty_text_plus_canny,3,7.5,0.5,20,0.6592,0.6721,27.0563
32334,"Two people, a man and a woman, are toasting with wine glasses.","A smiling man and woman hold wine glasses while posing together indoors. The casual setting appears to be a social gathering, dinner, or celebration where friends enjoy food and drinks. Warm lighting and relaxed expressions create a welcoming atmosphere. The image emphasizes companionship, hospitality, and.",,/Users/yixiaoz/Desktop/cs348k_proj/outputs/controlNetScale/baseline_structural_canny/cfg_7p5_control_0p5/000000032334/target.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/controlNetScale/baseline_structural_canny/cfg_7p5_control_0p5/000000032334/canny.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/controlNetScale/baseline_structural_canny/cfg_7p5_control_0p5/000000032334/generated.png,empty_text_plus_canny,3,7.5,0.5,20,0.6114,0.6166,17.8776
92416,A male with a bottled beverage wearing a flower in his lapel.,"A young man wearing formal attire stands outdoors holding a bottled beverage. A flower pinned to his lapel suggests participation in a wedding, graduation, or other ceremonial event. Water and distant scenery form a pleasant background. His posture and clothing indicate a special occasion, while.",,/Users/yixiaoz/Desktop/cs348k_proj/outputs/controlNetScale/baseline_structural_canny/cfg_7p5_control_0p5/000000092416/target.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/controlNetScale/baseline_structural_canny/cfg_7p5_control_0p5/000000092416/canny.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/controlNetScale/baseline_structural_canny/cfg_7p5_control_0p5/000000092416/generated.png,empty_text_plus_canny,3,7.5,0.5,20,0.6125,0.5138,27.3958
20553,Large stuffed animal posed outdoors as if sitting in a chair with beverages on a table.,A large stuffed animal is arranged outdoors in a desert-like environment while seated in a chair beside beverages and decorative items placed on a small table. The unusual setup creates a humorous and imaginative scene. Open ground and sparse surroundings emphasize the contrast between the.,,/Users/yixiaoz/Desktop/cs348k_proj/outputs/controlNetScale/baseline_structural_canny/cfg_7p5_control_0p5/000000020553/target.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/controlNetScale/baseline_structural_canny/cfg_7p5_control_0p5/000000020553/canny.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/controlNetScale/baseline_structural_canny/cfg_7p5_control_0p5/000000020553/generated.png,empty_text_plus_canny,3,7.5,0.5,20,0.7269,0.5469,21.3845
93437,An older man is wearing a funny hat in his dining room.,"An elderly man wearing a distinctive hat stands inside a dining area or kitchen while smiling toward the camera. Household furnishings and cabinets appear in the background, creating a comfortable domestic setting. His expression suggests warmth and friendliness, while the unusual hat adds character and.",,/Users/yixiaoz/Desktop/cs348k_proj/outputs/controlNetScale/baseline_structural_canny/cfg_7p5_control_0p5/000000093437/target.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/controlNetScale/baseline_structural_canny/cfg_7p5_control_0p5/000000093437/canny.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/controlNetScale/baseline_structural_canny/cfg_7p5_control_0p5/000000093437/generated.png,empty_text_plus_canny,3,7.5,0.5,20,0.5856,0.4803,25.3983
89648,People using electronic devises all facing in the same direction.,"Several people sit in rows while using laptops and other electronic devices. Viewed from above, the scene resembles a classroom, workshop, conference, or training session focused on technology. Participants face the same direction and appear engaged with their screens. The arrangement emphasizes learning, collaboration, and.",,/Users/yixiaoz/Desktop/cs348k_proj/outputs/controlNetScale/baseline_structural_canny/cfg_7p5_control_0p5/000000089648/target.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/controlNetScale/baseline_structural_canny/cfg_7p5_control_0p5/000000089648/canny.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/controlNetScale/baseline_structural_canny/cfg_7p5_control_0p5/000000089648/generated.png,empty_text_plus_canny,3,7.5,0.5,20,0.6313,0.5138,24.6154
7574,"A kitchen with two sinks, a counter, detergent, a stove and a refrigerator in it.","A kitchen interior contains wooden cabinets, a refrigerator, a stove, countertops, and cleaning supplies arranged around the room. Various household items are visible near the sink and work surfaces, creating a realistic lived-in appearance. The image emphasizes domestic functionality and organization while showcasing the appliances.",,/Users/yixiaoz/Desktop/cs348k_proj/outputs/controlNetScale/baseline_structural_canny/cfg_7p5_control_0p5/000000007574/target.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/controlNetScale/baseline_structural_canny/cfg_7p5_control_0p5/000000007574/canny.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/controlNetScale/baseline_structural_canny/cfg_7p5_control_0p5/000000007574/generated.png,empty_text_plus_canny,3,7.5,0.5,20,0.5932,0.4423,31.7615
88040,"Plates of shrimp, vegetables, and noodles served with tea.","Several plates of food are arranged on a table viewed from above, including shrimp, vegetables, noodles, and accompanying beverages. Bowls, cups, and serving dishes contribute to the inviting dining presentation. The meal appears carefully prepared and shared among multiple people. The image highlights culinary variety.",,/Users/yixiaoz/Desktop/cs348k_proj/outputs/controlNetScale/baseline_structural_canny/cfg_7p5_control_0p5/000000088040/target.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/controlNetScale/baseline_structural_canny/cfg_7p5_control_0p5/000000088040/canny.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/controlNetScale/baseline_structural_canny/cfg_7p5_control_0p5/000000088040/generated.png,empty_text_plus_canny,3,7.5,0.5,20,0.5547,0.3153,28.8287
4134,Two men standing next to each other holding hands.,"Two men stand together at a formal event while greeting one another and shaking hands. Other attendees and banquet tables are visible in the background, suggesting a conference, reception, or celebration. Their professional attire and engaged expressions indicate a respectful social interaction. The image highlights.",,/Users/yixiaoz/Desktop/cs348k_proj/outputs/controlNetScale/baseline_structural_canny/cfg_7p5_control_0p5/000000004134/target.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/controlNetScale/baseline_structural_canny/cfg_7p5_control_0p5/000000004134/canny.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/controlNetScale/baseline_structural_canny/cfg_7p5_control_0p5/000000004134/generated.png,empty_text_plus_canny,3,7.5,0.5,20,0.6751,0.5606,23.0389
39769,Two cats sleeping with a remote control near each of them.,Two cats sleep peacefully on a bright pink blanket with television remotes placed nearby. Their relaxed poses and stretched bodies create a calm and comfortable scene. The indoor setting suggests a living room or bedroom where the animals have chosen a soft resting place. The.,,/Users/yixiaoz/Desktop/cs348k_proj/outputs/controlNetScale/baseline_structural_canny/cfg_7p5_control_0p5/000000039769/target.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/controlNetScale/baseline_structural_canny/cfg_7p5_control_0p5/000000039769/canny.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/controlNetScale/baseline_structural_canny/cfg_7p5_control_0p5/000000039769/generated.png,empty_text_plus_canny,3,7.5,0.5,20,0.6773,0.5292,24.8104
14439,A group of people standing on a field flying a colorful kite.,"A group of people stand together in a grassy park while flying a large colorful kite. Open space, recreational equipment, and other visitors create a lively outdoor environment. Participants work together to manage the kite as it catches the wind above the field. The image.",,/Users/yixiaoz/Desktop/cs348k_proj/outputs/controlNetScale/baseline_structural_canny/cfg_7p5_control_0p5/000000014439/target.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/controlNetScale/baseline_structural_canny/cfg_7p5_control_0p5/000000014439/canny.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/controlNetScale/baseline_structural_canny/cfg_7p5_control_0p5/000000014439/generated.png,empty_text_plus_canny,3,7.5,0.5,20,0.7879,0.6839,20.7403
104669,"A plate with a meal of meat, potatoes, carrots, and broccoli.","A plate holds a complete meal featuring a piece of meat alongside potatoes, carrots, broccoli, and other vegetables. The arrangement is neatly presented, suggesting a restaurant dish or carefully prepared home-cooked dinner. Bright colors from the vegetables contrast with the darker entrée. The image emphasizes.",,/Users/yixiaoz/Desktop/cs348k_proj/outputs/controlNetScale/baseline_structural_canny/cfg_7p5_control_0p5/000000104669/target.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/controlNetScale/baseline_structural_canny/cfg_7p5_control_0p5/000000104669/canny.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/controlNetScale/baseline_structural_canny/cfg_7p5_control_0p5/000000104669/generated.png,empty_text_plus_canny,3,7.5,0.5,20,0.6195,0.4414,24.5396
11149,A man sitting on a motorcycle near several bicycles with a partially visible person standing nearby.,"A motorcycle is parked near several bicycles while people stand nearby in an outdoor setting. The collection of vehicles suggests a shared recreational or transportation area. Trees, pathways, and surrounding activity contribute to the public atmosphere. The image highlights different modes of personal transportation and.",,/Users/yixiaoz/Desktop/cs348k_proj/outputs/controlNetScale/baseline_structural_canny/cfg_7p5_control_0p5/000000011149/target.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/controlNetScale/baseline_structural_canny/cfg_7p5_control_0p5/000000011149/canny.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/controlNetScale/baseline_structural_canny/cfg_7p5_control_0p5/000000011149/generated.png,empty_text_plus_canny,3,7.5,0.5,20,0.5752,0.425,28.2453
52996,A group of women in military outfits helping other women in a kitchen.,"A group of women wearing military-style uniforms work together in a kitchen while preparing food. Large pots, utensils, and work surfaces indicate an organized cooking effort intended to serve many people. Their coordinated activity reflects teamwork and shared responsibility. The image highlights food preparation, community.",,/Users/yixiaoz/Desktop/cs348k_proj/outputs/controlNetScale/baseline_structural_canny/cfg_7p5_control_0p5/000000052996/target.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/controlNetScale/baseline_structural_canny/cfg_7p5_control_0p5/000000052996/canny.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/controlNetScale/baseline_structural_canny/cfg_7p5_control_0p5/000000052996/generated.png,empty_text_plus_canny,3,7.5,0.5,20,0.6498,0.588,15.4624
30213,"The picture shows the interior of a kitchen, with vintage refrigerator, stove, and other appliances.","The interior of a vintage-style kitchen is filled with retro appliances, patterned wallpaper, wooden cabinets, and decorative household items. A classic refrigerator, stove, sink, and dining furniture create a nostalgic atmosphere reminiscent of mid-century home design. Various utensils, containers, and decorations are arranged throughout the.",,/Users/yixiaoz/Desktop/cs348k_proj/outputs/controlNetScale/baseline_structural_canny/cfg_7p5_control_0p5/000000030213/target.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/controlNetScale/baseline_structural_canny/cfg_7p5_control_0p5/000000030213/canny.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/controlNetScale/baseline_structural_canny/cfg_7p5_control_0p5/000000030213/generated.png,empty_text_plus_canny,3,7.5,0.5,20,0.6356,0.4003,25.9987
56127,"A room with a fire extinguisher, mugs hanging from a shelf and several lights.","A narrow interior room contains shelves lined with mugs, a fire extinguisher, counters, hanging lights, and decorative details. Warm lighting and colorful walls create a welcoming atmosphere that resembles a small café, restaurant service area, or compact workspace. The room is carefully organized to maximize.",,/Users/yixiaoz/Desktop/cs348k_proj/outputs/controlNetScale/baseline_structural_canny/cfg_7p5_control_0p5/000000056127/target.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/controlNetScale/baseline_structural_canny/cfg_7p5_control_0p5/000000056127/canny.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/controlNetScale/baseline_structural_canny/cfg_7p5_control_0p5/000000056127/generated.png,empty_text_plus_canny,3,7.5,0.5,20,0.6261,0.3919,26.6752
84031,A batter swinging a bat at a baseball with the catcher and umpire behind him.,A baseball player swings at a pitch while the catcher and umpire closely follow the action behind home plate. The game takes place on a well-maintained field surrounded by spectators and stadium structures. The batter’s posture captures the intensity and timing required in competitive baseball.,,/Users/yixiaoz/Desktop/cs348k_proj/outputs/controlNetScale/baseline_structural_canny/cfg_7p5_control_0p5/000000084031/target.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/controlNetScale/baseline_structural_canny/cfg_7p5_control_0p5/000000084031/canny.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/controlNetScale/baseline_structural_canny/cfg_7p5_control_0p5/000000084031/generated.png,empty_text_plus_canny,3,7.5,0.5,20,0.5563,0.5212,14.8063
74209,A black and stainless steel kitchen with a snack bar and bar stools.,"A modern kitchen features stainless steel appliances, polished countertops, pendant lighting, and a snack bar lined with stools. The clean design emphasizes contemporary architecture and efficient use of space. Cabinets, sinks, and work surfaces are neatly arranged to support cooking and dining activities. The room.",,/Users/yixiaoz/Desktop/cs348k_proj/outputs/controlNetScale/baseline_structural_canny/cfg_7p5_control_0p5/000000074209/target.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/controlNetScale/baseline_structural_canny/cfg_7p5_control_0p5/000000074209/canny.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/controlNetScale/baseline_structural_canny/cfg_7p5_control_0p5/000000074209/generated.png,empty_text_plus_canny,3,7.5,0.5,20,0.5395,0.4356,26.2682
52891,A dog walking on the beach with a frizzbe in his month.,"A dog stands on a sandy beach while carrying a bright yellow frisbee in its mouth. Ocean water, waves, and distant shoreline scenery create a scenic coastal backdrop. The animal appears alert and energetic, as if engaged in a game of fetch with its owner.",,/Users/yixiaoz/Desktop/cs348k_proj/outputs/controlNetScale/baseline_structural_canny/cfg_7p5_control_0p5/000000052891/target.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/controlNetScale/baseline_structural_canny/cfg_7p5_control_0p5/000000052891/canny.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/controlNetScale/baseline_structural_canny/cfg_7p5_control_0p5/000000052891/generated.png,empty_text_plus_canny,3,7.5,0.5,20,0.728,0.725,18.4157
99039,Plates of food and two glasses of red wine are on a table.,Several plates of food and two glasses of red wine are arranged on a table beside a large window overlooking greenery and nearby buildings. The setting appears to be a restaurant or dining area where people are enjoying a meal together. Soft natural light enters.,,/Users/yixiaoz/Desktop/cs348k_proj/outputs/controlNetScale/baseline_structural_canny/cfg_7p5_control_0p5/000000099039/target.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/controlNetScale/baseline_structural_canny/cfg_7p5_control_0p5/000000099039/canny.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/controlNetScale/baseline_structural_canny/cfg_7p5_control_0p5/000000099039/generated.png,empty_text_plus_canny,3,7.5,0.5,20,0.6704,0.591,27.3158
