coco_id,caption,dense_caption,prompt,target_path,canny_path,generated_path,modality,guidance_scale,controlnet_conditioning_scale,num_inference_steps,LPIPS_Distance,DreamSim_Distance,CLIP_Score
19432,He's almost got this tennis ball at the end of his racket.,"A tennis player focuses intensely on a ball approaching the racket during a match on a professional court. Stadium seating and fencing create the backdrop while the athlete prepares to make contact. The composition freezes a precise moment that requires timing, concentration, and technical skill.",,/Users/yixiaoz/Desktop/cs348k_proj/outputs/baseline_structural_canny/cfg_3p0_control_1p0/000000019432/target.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/baseline_structural_canny/cfg_3p0_control_1p0/000000019432/canny.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/baseline_structural_canny/cfg_3p0_control_1p0/000000019432/generated.png,empty_text_plus_canny,3.0,1.0,20,0.6504,0.5553,23.4314
73702,A couple of guys standingoutside in the sun talking to each other.,"Several people stand together outdoors near a transportation or public-service area while engaged in conversation. Some individuals carry bags or wear protective clothing, suggesting travel, work, or transit-related activities. The scene appears candid and documentary in nature, focusing on social interaction rather than posed photography.",,/Users/yixiaoz/Desktop/cs348k_proj/outputs/baseline_structural_canny/cfg_3p0_control_1p0/000000073702/target.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/baseline_structural_canny/cfg_3p0_control_1p0/000000073702/canny.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/baseline_structural_canny/cfg_3p0_control_1p0/000000073702/generated.png,empty_text_plus_canny,3.0,1.0,20,0.4669,0.4171,27.715
84241,Three women cooking in a professional kitchen together.,"Three women work together inside a professional kitchen while preparing food. Large bowls of vegetables, cookware, and stainless-steel surfaces surround them as they coordinate meal preparation. The environment suggests a restaurant, catering operation, or culinary training setting. The image highlights teamwork, food service, and culinary.",,/Users/yixiaoz/Desktop/cs348k_proj/outputs/baseline_structural_canny/cfg_3p0_control_1p0/000000084241/target.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/baseline_structural_canny/cfg_3p0_control_1p0/000000084241/canny.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/baseline_structural_canny/cfg_3p0_control_1p0/000000084241/generated.png,empty_text_plus_canny,3.0,1.0,20,0.5874,0.3563,30.3479
34417,Donuts traveling down an assembly line in a factory while people work behind it.,"Donuts move along a production line inside a bakery or food-processing facility while workers supervise operations in the background. Conveyors, trays, and industrial equipment are visible throughout the workspace. The image illustrates large-scale food production and the systems used to manufacture baked goods efficiently. It.",,/Users/yixiaoz/Desktop/cs348k_proj/outputs/baseline_structural_canny/cfg_3p0_control_1p0/000000034417/target.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/baseline_structural_canny/cfg_3p0_control_1p0/000000034417/canny.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/baseline_structural_canny/cfg_3p0_control_1p0/000000034417/generated.png,empty_text_plus_canny,3.0,1.0,20,0.5797,0.4231,29.095
25181,A train station with an awning is depicted with a train on the right platform.,"A train station platform extends into the distance beneath a large canopy, creating strong lines and symmetry throughout the composition. A train sits along one side of the platform while signs and architectural details reinforce the sense of order. The black-and-white presentation emphasizes structure and.",,/Users/yixiaoz/Desktop/cs348k_proj/outputs/baseline_structural_canny/cfg_3p0_control_1p0/000000025181/target.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/baseline_structural_canny/cfg_3p0_control_1p0/000000025181/canny.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/baseline_structural_canny/cfg_3p0_control_1p0/000000025181/generated.png,empty_text_plus_canny,3.0,1.0,20,0.3864,0.3027,31.8537
67213,"A dog jumping through the air above a pool of water that has been marked for distance, with people watching in the distance.","A dog leaps high above a pool during a dock-diving competition while spectators watch from behind barriers. The animal is captured midair, demonstrating athletic ability, speed, and confidence. Water, measuring equipment, and event organizers suggest a structured sporting competition. The image highlights the bond between.",,/Users/yixiaoz/Desktop/cs348k_proj/outputs/baseline_structural_canny/cfg_3p0_control_1p0/000000067213/target.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/baseline_structural_canny/cfg_3p0_control_1p0/000000067213/canny.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/baseline_structural_canny/cfg_3p0_control_1p0/000000067213/generated.png,empty_text_plus_canny,3.0,1.0,20,0.5465,0.5894,24.7269
94871,A group of people standing around sheep on a field.,"Several sheep stand together in a field while people gather nearby. Different breeds and wool colors create visual variety across the scene. The setting resembles an agricultural fair, livestock exhibition, or rural community event where animals are displayed and evaluated. The image highlights farming culture.",,/Users/yixiaoz/Desktop/cs348k_proj/outputs/baseline_structural_canny/cfg_3p0_control_1p0/000000094871/target.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/baseline_structural_canny/cfg_3p0_control_1p0/000000094871/canny.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/baseline_structural_canny/cfg_3p0_control_1p0/000000094871/generated.png,empty_text_plus_canny,3.0,1.0,20,0.5382,0.4347,27.0231
2685,A crowd of people stand near a man behind a bar with wine bottles on it.,"Several people are gathered around a wooden bar counter inside a restaurant, tasting room, or social event space. A man stands behind the counter near shelves filled with wine bottles while customers stand close together and talk in small groups. The room appears warmly lit.",,/Users/yixiaoz/Desktop/cs348k_proj/outputs/baseline_structural_canny/cfg_5p0_control_1p0/000000002685/target.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/baseline_structural_canny/cfg_5p0_control_1p0/000000002685/canny.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/baseline_structural_canny/cfg_5p0_control_1p0/000000002685/generated.png,empty_text_plus_canny,5.0,1.0,20,0.6119,0.4338,27.216
6763,A man and a women posing next to one another in front of a table.,"A man and a woman sit close together at a table inside a dimly lit restaurant or bar. The man wears a dress shirt and tie and has his arm around the smiling woman beside him. Plates, utensils, and drinks are visible on the table.",,/Users/yixiaoz/Desktop/cs348k_proj/outputs/baseline_structural_canny/cfg_5p0_control_1p0/000000006763/target.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/baseline_structural_canny/cfg_5p0_control_1p0/000000006763/canny.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/baseline_structural_canny/cfg_5p0_control_1p0/000000006763/generated.png,empty_text_plus_canny,5.0,1.0,20,0.5857,0.4675,26.2307
87144,A baby sitting between a lady and a man on a bench under a tree.,"A woman, a young child, and an elderly man sit on a park bench beneath the shade of a tree. The woman sits on the left wearing a patterned dress, the child sits near the center, and the older man sits on the right wearing.",,/Users/yixiaoz/Desktop/cs348k_proj/outputs/baseline_structural_canny/cfg_5p0_control_1p0/000000087144/target.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/baseline_structural_canny/cfg_5p0_control_1p0/000000087144/canny.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/baseline_structural_canny/cfg_5p0_control_1p0/000000087144/generated.png,empty_text_plus_canny,5.0,1.0,20,0.498,0.4147,30.6941
2157,A table topped with a cake covered in berries next to a plate of sandwiches.,"A table covered with a red tablecloth is arranged with desserts and party food in an outdoor or bright dining setting. A large cake topped with blueberries and raspberries sits near the front beside plates of sandwiches, bread, grapes, wine glasses, napkins, and stacked dishes.",,/Users/yixiaoz/Desktop/cs348k_proj/outputs/baseline_structural_canny/cfg_5p0_control_1p0/000000002157/target.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/baseline_structural_canny/cfg_5p0_control_1p0/000000002157/canny.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/baseline_structural_canny/cfg_5p0_control_1p0/000000002157/generated.png,empty_text_plus_canny,5.0,1.0,20,0.5946,0.3642,29.9391
14226,A person is sitting in a chair at a table with a laptop computer.,A man sits alone in a passenger train or railcar while using a laptop computer on a fold-out table in front of him. He wears a jacket and looks downward toward the screen with a focused expression. A large window beside him shows blurred scenery.,,/Users/yixiaoz/Desktop/cs348k_proj/outputs/baseline_structural_canny/cfg_5p0_control_1p0/000000014226/target.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/baseline_structural_canny/cfg_5p0_control_1p0/000000014226/canny.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/baseline_structural_canny/cfg_5p0_control_1p0/000000014226/generated.png,empty_text_plus_canny,5.0,1.0,20,0.4959,0.3249,35.115
35279,"A man laying his head down next to electronics, a butterfly, and a book.","A cluttered workspace or floor area contains several electronic devices and accessories arranged close together. A laptop displays a simple image on its screen, while a smartphone, cables, speakers, papers, a bottle, and other gadgets sit nearby. Part of a person’s face appears near the.",,/Users/yixiaoz/Desktop/cs348k_proj/outputs/baseline_structural_canny/cfg_5p0_control_1p0/000000035279/target.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/baseline_structural_canny/cfg_5p0_control_1p0/000000035279/canny.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/baseline_structural_canny/cfg_5p0_control_1p0/000000035279/generated.png,empty_text_plus_canny,5.0,1.0,20,0.5152,0.3851,30.5145
31620,A woman in a white dress and a man in gray stand near a cake on a white table under a white canopy.,"Inside a large white event tent, a woman in a white dress and a man in a gray suit stand near a decorated table. The table is covered with a white cloth and appears to hold a cake or centerpiece. Soft light filters through the.",,/Users/yixiaoz/Desktop/cs348k_proj/outputs/baseline_structural_canny/cfg_5p0_control_1p0/000000031620/target.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/baseline_structural_canny/cfg_5p0_control_1p0/000000031620/canny.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/baseline_structural_canny/cfg_5p0_control_1p0/000000031620/generated.png,empty_text_plus_canny,5.0,1.0,20,0.6284,0.6695,27.8255
95707,Several pastries sitting on aluminum foil next to a bowl with a knife and spatula in it.,"Several pastries and baked goods are arranged on aluminum foil on a table, with a bowl, knife, and spatula placed nearby for serving. The food includes rectangular pieces and a pale frosted or light-colored dessert item, suggesting a dessert spread or homemade baked selection. The.",,/Users/yixiaoz/Desktop/cs348k_proj/outputs/baseline_structural_canny/cfg_5p0_control_1p0/000000095707/target.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/baseline_structural_canny/cfg_5p0_control_1p0/000000095707/canny.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/baseline_structural_canny/cfg_5p0_control_1p0/000000095707/generated.png,empty_text_plus_canny,5.0,1.0,20,0.5904,0.5007,21.8837
54605,Milkshake in tall glass and piece of cake on plate near forks.,"A tall milkshake in a glass is topped with whipped cream and placed on a restaurant table beside a slice of layered cake on a white plate. A fork, napkins, and other table items sit nearby, while the background is dim and softly blurred. The.",,/Users/yixiaoz/Desktop/cs348k_proj/outputs/baseline_structural_canny/cfg_5p0_control_1p0/000000054605/target.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/baseline_structural_canny/cfg_5p0_control_1p0/000000054605/canny.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/baseline_structural_canny/cfg_5p0_control_1p0/000000054605/generated.png,empty_text_plus_canny,5.0,1.0,20,0.5698,0.3997,32.6562
27620,A laptop sitting on a desk next to a chair and another computer.,"A small home office or study area contains a glass-top desk, a laptop computer, a chair, and additional electronic equipment. The desk is positioned near a wall with windows and blinds, and another chair sits in front of the workspace. Cables, accessories, and a cup.",,/Users/yixiaoz/Desktop/cs348k_proj/outputs/baseline_structural_canny/cfg_5p0_control_1p0/000000027620/target.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/baseline_structural_canny/cfg_5p0_control_1p0/000000027620/canny.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/baseline_structural_canny/cfg_5p0_control_1p0/000000027620/generated.png,empty_text_plus_canny,5.0,1.0,20,0.4644,0.3985,30.6994
66771,Two people sitting at a table with beverages on it and the woman holding her phone.,"Two people sit together at a restaurant table with beverages, cups, and small dishes in front of them. The man smiles while looking toward the woman, and the woman looks down at a smartphone in her hand. The table includes a drink with a straw.",,/Users/yixiaoz/Desktop/cs348k_proj/outputs/baseline_structural_canny/cfg_5p0_control_1p0/000000066771/target.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/baseline_structural_canny/cfg_5p0_control_1p0/000000066771/canny.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/baseline_structural_canny/cfg_5p0_control_1p0/000000066771/generated.png,empty_text_plus_canny,5.0,1.0,20,0.4976,0.4653,32.4904
18575,"Two plates, one with a sandwich and fries, the other with just a sandwich and a pickle.","Two plates of food are served on a restaurant table. One plate contains a sandwich with French fries, while the other plate includes a sandwich and a pickle with sliced vegetables and condiments nearby. Drinks, small containers, and utensils surround the plates, suggesting a casual.",,/Users/yixiaoz/Desktop/cs348k_proj/outputs/baseline_structural_canny/cfg_5p0_control_1p0/000000018575/target.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/baseline_structural_canny/cfg_5p0_control_1p0/000000018575/canny.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/baseline_structural_canny/cfg_5p0_control_1p0/000000018575/generated.png,empty_text_plus_canny,5.0,1.0,20,0.5202,0.4699,29.4882
66817,This plate consists of rice with sauce and peas and meat patties on the side.,"A plate of food is photographed from above on a table, containing rice covered with sauce, peas, and several browned meat patties on the side. A cup of yogurt or creamy dessert and a small bowl of fruit sit near the plate, creating a complete.",,/Users/yixiaoz/Desktop/cs348k_proj/outputs/baseline_structural_canny/cfg_5p0_control_1p0/000000066817/target.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/baseline_structural_canny/cfg_5p0_control_1p0/000000066817/canny.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/baseline_structural_canny/cfg_5p0_control_1p0/000000066817/generated.png,empty_text_plus_canny,5.0,1.0,20,0.6313,0.4797,28.4438
84674,a girl holds a baby eating a bagel with a boy standing next to them,"A woman sits indoors holding a small child who is eating a bagel or bread roll, while a young boy stands next to them facing the camera. The group appears to be in a restaurant, event space, or public indoor setting, with people and warm.",,/Users/yixiaoz/Desktop/cs348k_proj/outputs/baseline_structural_canny/cfg_5p0_control_1p0/000000084674/target.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/baseline_structural_canny/cfg_5p0_control_1p0/000000084674/canny.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/baseline_structural_canny/cfg_5p0_control_1p0/000000084674/generated.png,empty_text_plus_canny,5.0,1.0,20,0.5618,0.4458,26.9423
47112,A pizza served on a white plate next to empty wine glass and beer.,"A freshly baked pizza sits on a white plate on a restaurant table, with a glass of beer and an empty wine glass positioned behind it. The pizza has visible cheese and toppings, and the background contains tables, chairs, and restaurant décor. The low angle.",,/Users/yixiaoz/Desktop/cs348k_proj/outputs/baseline_structural_canny/cfg_5p0_control_1p0/000000047112/target.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/baseline_structural_canny/cfg_5p0_control_1p0/000000047112/canny.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/baseline_structural_canny/cfg_5p0_control_1p0/000000047112/generated.png,empty_text_plus_canny,5.0,1.0,20,0.5944,0.476,30.9145
59598,"A table with a laptop a plate with a muffin and a banana, a can and a cellphone.","An open laptop sits on a table in a classroom, meeting room, or conference setting. Nearby are a plate with a muffin and banana, a soda can, a mobile phone, and other small items. In the background, a presentation screen or projector area is visible.",,/Users/yixiaoz/Desktop/cs348k_proj/outputs/baseline_structural_canny/cfg_5p0_control_1p0/000000059598/target.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/baseline_structural_canny/cfg_5p0_control_1p0/000000059598/canny.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/baseline_structural_canny/cfg_5p0_control_1p0/000000059598/generated.png,empty_text_plus_canny,5.0,1.0,20,0.4758,0.4069,30.2897
91779,Three hot dogs with different toppings lined up on a tabletop.,"Three hot dogs with different toppings are arranged side by side on a tray or tabletop. One appears topped with sauce or chili, another with bright red peppers, and the surrounding area contains side dishes, cups, and food wrappers. The close-up composition highlights the variety.",,/Users/yixiaoz/Desktop/cs348k_proj/outputs/baseline_structural_canny/cfg_5p0_control_1p0/000000091779/target.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/baseline_structural_canny/cfg_5p0_control_1p0/000000091779/canny.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/baseline_structural_canny/cfg_5p0_control_1p0/000000091779/generated.png,empty_text_plus_canny,5.0,1.0,20,0.6116,0.6906,21.3821
22892,"A cat sitting on a table next to plants and a dog outside of a sliding glass door, looking in.","A gray cat sits indoors on a table beside potted plants near a sliding glass door, while a dog stands outside looking in through the glass. The cat faces downward toward the plants, and the dog is visible beyond the door on a balcony or.",,/Users/yixiaoz/Desktop/cs348k_proj/outputs/baseline_structural_canny/cfg_5p0_control_1p0/000000022892/target.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/baseline_structural_canny/cfg_5p0_control_1p0/000000022892/canny.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/baseline_structural_canny/cfg_5p0_control_1p0/000000022892/generated.png,empty_text_plus_canny,5.0,1.0,20,0.5454,0.4924,25.9512
97337,This is a nice living room set up with two couches and a television.,"A cozy living room contains two couches arranged around a coffee table facing a television. The television displays a map or graphic image, while lamps, curtains, and decorative furniture create a warm indoor atmosphere. The room appears tidy and comfortable, with soft lighting and a.",,/Users/yixiaoz/Desktop/cs348k_proj/outputs/baseline_structural_canny/cfg_5p0_control_1p0/000000097337/target.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/baseline_structural_canny/cfg_5p0_control_1p0/000000097337/canny.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/baseline_structural_canny/cfg_5p0_control_1p0/000000097337/generated.png,empty_text_plus_canny,5.0,1.0,20,0.5425,0.417,27.9217
10707,Man with video game controller in living room with onlooker seated nearby.,"Several people gather in a living room around a coffee table covered with drinks, snacks, and small items. One man stands holding a video game controller, while others sit nearby watching or participating. Sofas, warm lighting, and casual clothing create the feeling of a relaxed.",,/Users/yixiaoz/Desktop/cs348k_proj/outputs/baseline_structural_canny/cfg_5p0_control_1p0/000000010707/target.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/baseline_structural_canny/cfg_5p0_control_1p0/000000010707/canny.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/baseline_structural_canny/cfg_5p0_control_1p0/000000010707/generated.png,empty_text_plus_canny,5.0,1.0,20,0.6632,0.4397,26.4575
65288,A yellow and green object with a brown bird perched on top of it.,"An ornate yellow and green decorative structure sits in the foreground, with a small brown bird perched on its top edge. Behind it, a crowd of people gathers outdoors near tables, chairs, plants, and shaded areas, suggesting a plaza, café, or public gathering space. The.",,/Users/yixiaoz/Desktop/cs348k_proj/outputs/baseline_structural_canny/cfg_5p0_control_1p0/000000065288/target.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/baseline_structural_canny/cfg_5p0_control_1p0/000000065288/canny.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/baseline_structural_canny/cfg_5p0_control_1p0/000000065288/generated.png,empty_text_plus_canny,5.0,1.0,20,0.58,0.4271,26.3486
116208,"A large pizza is shown on a table, with bottles and glasses of wine.","A large pizza topped with cheese, mushrooms, and other ingredients is placed on a raised stand at the center of a restaurant table. Wine bottles, glasses, plates, utensils, and small dishes surround it, suggesting a shared meal among several diners. The pizza is viewed from.",,/Users/yixiaoz/Desktop/cs348k_proj/outputs/baseline_structural_canny/cfg_5p0_control_1p0/000000116208/target.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/baseline_structural_canny/cfg_5p0_control_1p0/000000116208/canny.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/baseline_structural_canny/cfg_5p0_control_1p0/000000116208/generated.png,empty_text_plus_canny,5.0,1.0,20,0.5455,0.5054,28.0361
74733,two flatbread pieces covered with different ingredients in between a flight of beers,"Two rectangular flatbread dishes topped with different ingredients are served on a wooden board beside a flight of beers. Several small glasses of beer, dipping containers, and additional drinkware are arranged around the food. The warm indoor lighting and tabletop presentation suggest a restaurant, pub.",,/Users/yixiaoz/Desktop/cs348k_proj/outputs/baseline_structural_canny/cfg_5p0_control_1p0/000000074733/target.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/baseline_structural_canny/cfg_5p0_control_1p0/000000074733/canny.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/baseline_structural_canny/cfg_5p0_control_1p0/000000074733/generated.png,empty_text_plus_canny,5.0,1.0,20,0.5094,0.3522,30.3385
114907,"A woman holding a milking attachment and standing in front of a cow, with a group of people in the audience.","A woman stands beside a large dairy cow while demonstrating or holding a milking attachment in front of a seated audience. The cow is positioned behind a metal barrier, and many people watch attentively from the foreground. The scene appears to be part of an.",,/Users/yixiaoz/Desktop/cs348k_proj/outputs/baseline_structural_canny/cfg_5p0_control_1p0/000000114907/target.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/baseline_structural_canny/cfg_5p0_control_1p0/000000114907/canny.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/baseline_structural_canny/cfg_5p0_control_1p0/000000114907/generated.png,empty_text_plus_canny,5.0,1.0,20,0.5052,0.3985,25.1734
61333,The caramel-colored kitten is  lying on the small blanket on top of the unmade bed.,"An orange tabby kitten lies curled up on a small blanket placed on top of an unmade bed. The cat appears relaxed and sleepy, with its body tucked close and its head resting near the blanket. A bookshelf filled with books lines the background, adding.",,/Users/yixiaoz/Desktop/cs348k_proj/outputs/baseline_structural_canny/cfg_5p0_control_1p0/000000061333/target.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/baseline_structural_canny/cfg_5p0_control_1p0/000000061333/canny.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/baseline_structural_canny/cfg_5p0_control_1p0/000000061333/generated.png,empty_text_plus_canny,5.0,1.0,20,0.7011,0.5215,29.591
18837,A large truck on a city street with two works sitting on top and one worker climbing in through door.,"A large green utility truck is parked on a city street while workers perform maintenance tasks around it. One worker appears to be on top of the vehicle, and another is climbing into or standing near the door. Cars, buildings, traffic signs, and urban infrastructure.",,/Users/yixiaoz/Desktop/cs348k_proj/outputs/baseline_structural_canny/cfg_5p0_control_1p0/000000018837/target.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/baseline_structural_canny/cfg_5p0_control_1p0/000000018837/canny.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/baseline_structural_canny/cfg_5p0_control_1p0/000000018837/generated.png,empty_text_plus_canny,5.0,1.0,20,0.4861,0.357,33.8297
9914,"A sandwich, french fries, bowl of ketchup, onion slice, lettuce slice, tomato slice, and knife sit on the white plate.","A sandwich meal is served on a white plate with French fries, a small bowl of ketchup, sliced onion, tomato, lettuce, and a knife. The sandwich bun is topped with sesame seeds, and the fries are piled beside it. The close-up view focuses on the.",,/Users/yixiaoz/Desktop/cs348k_proj/outputs/baseline_structural_canny/cfg_5p0_control_1p0/000000009914/target.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/baseline_structural_canny/cfg_5p0_control_1p0/000000009914/canny.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/baseline_structural_canny/cfg_5p0_control_1p0/000000009914/generated.png,empty_text_plus_canny,5.0,1.0,20,0.6383,0.6464,16.7719
39477,A beach towel covers a TV across from plants on the wall and in front of the window.,"A compact living room features a couch facing a television, with several plants placed near the window and on the wall. Natural light enters through a large curtained window, brightening the small room. A low table, rug, wall decorations, and shelving create a tidy residential.",,/Users/yixiaoz/Desktop/cs348k_proj/outputs/baseline_structural_canny/cfg_5p0_control_1p0/000000039477/target.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/baseline_structural_canny/cfg_5p0_control_1p0/000000039477/canny.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/baseline_structural_canny/cfg_5p0_control_1p0/000000039477/generated.png,empty_text_plus_canny,5.0,1.0,20,0.5265,0.4908,23.5677
61108,A blue bicycle with a puppy in its basket is parked next to the bleacher steps.,"A blue bicycle is parked beside outdoor bleacher steps, with a small puppy sitting inside a basket attached to the front. The bicycle rests near concrete steps and railings, suggesting a sports field, park, or recreational area. The puppy sits securely in the basket and.",,/Users/yixiaoz/Desktop/cs348k_proj/outputs/baseline_structural_canny/cfg_5p0_control_1p0/000000061108/target.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/baseline_structural_canny/cfg_5p0_control_1p0/000000061108/canny.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/baseline_structural_canny/cfg_5p0_control_1p0/000000061108/generated.png,empty_text_plus_canny,5.0,1.0,20,0.4621,0.3642,31.2071
91615,"A kitchen has light wooden colored cabinetry, beige countertops, and stainless steel appliances in an open concept house.","A clean modern kitchen features light wooden cabinets, beige countertops, stainless steel appliances, and a sink built into a central counter area. A microwave, oven, refrigerator, dishwasher, and decorative flowers are visible throughout the room. The space appears bright, organized, and open, with neutral colors.",,/Users/yixiaoz/Desktop/cs348k_proj/outputs/baseline_structural_canny/cfg_5p0_control_1p0/000000091615/target.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/baseline_structural_canny/cfg_5p0_control_1p0/000000091615/canny.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/baseline_structural_canny/cfg_5p0_control_1p0/000000091615/generated.png,empty_text_plus_canny,5.0,1.0,20,0.3864,0.221,32.5483
77396,A cat being lazy and a cat being nozy in a living room with tv and a laptop displaying the same things.,"Two cats are in a living room facing a television and a laptop displaying similar imagery. One cat stands upright near the television, appearing curious about the screen, while another cat lies on the floor nearby. The room contains a TV stand, small table, and.",,/Users/yixiaoz/Desktop/cs348k_proj/outputs/baseline_structural_canny/cfg_5p0_control_1p0/000000077396/target.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/baseline_structural_canny/cfg_5p0_control_1p0/000000077396/canny.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/baseline_structural_canny/cfg_5p0_control_1p0/000000077396/generated.png,empty_text_plus_canny,5.0,1.0,20,0.4608,0.3368,33.4185
119233,A cat sprawled out over the top of a laptop computer keyboard.,"A black-and-white cat sprawls across the keyboard area of an open laptop on a wooden desk or counter. The cat lies comfortably with its body stretched over the computer, partially blocking the screen and keyboard. Various household objects, office supplies, and plants are visible around.",,/Users/yixiaoz/Desktop/cs348k_proj/outputs/baseline_structural_canny/cfg_5p0_control_1p0/000000119233/target.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/baseline_structural_canny/cfg_5p0_control_1p0/000000119233/canny.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/baseline_structural_canny/cfg_5p0_control_1p0/000000119233/generated.png,empty_text_plus_canny,5.0,1.0,20,0.5694,0.4248,27.0547
2431,"A table with a plate, wine-filled glass, and bread, among other items","A restaurant table is set with a plate, a wine-filled glass, bread, napkins, utensils, and other dining items. The objects are arranged closely together on a wooden surface, suggesting an ongoing or prepared meal. The image is framed from above and at a slight angle.",,/Users/yixiaoz/Desktop/cs348k_proj/outputs/baseline_structural_canny/cfg_5p0_control_1p0/000000002431/target.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/baseline_structural_canny/cfg_5p0_control_1p0/000000002431/canny.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/baseline_structural_canny/cfg_5p0_control_1p0/000000002431/generated.png,empty_text_plus_canny,5.0,1.0,20,0.5471,0.5355,30.8465
56344,"Looking down at a desktop with two monitors, a key board, mouse and cell phones on it.","A desk workstation contains two large computer monitors positioned side by side, along with a keyboard, mouse, mobile phones, and several electronic accessories. The screens display different windows or web pages, and cables and devices are spread across the desktop. The space appears dimly lit.",,/Users/yixiaoz/Desktop/cs348k_proj/outputs/baseline_structural_canny/cfg_5p0_control_1p0/000000056344/target.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/baseline_structural_canny/cfg_5p0_control_1p0/000000056344/canny.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/baseline_structural_canny/cfg_5p0_control_1p0/000000056344/generated.png,empty_text_plus_canny,5.0,1.0,20,0.6006,0.5451,26.6081
