coco_id,caption,dense_caption,prompt,target_path,generated_path,modality,experiment_id,guidance_scale,num_inference_steps,LPIPS_Distance,DreamSim_Distance,CLIP_Score
52891,A dog walking on the beach with a frizzbe in his month.,"A dog stands on a sandy beach while carrying a bright yellow frisbee in its mouth. Ocean water, waves, and distant shoreline scenery create a scenic coastal backdrop. The animal appears alert and energetic, as if engaged in a game of fetch with its owner.","dog, frisbee, person",/Users/yixiaoz/Desktop/cs348k_proj/outputs/baseline_semantic_sparse/cfg_3p0/000000052891/target.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/baseline_semantic_sparse/cfg_3p0/000000052891/generated.png,sparse_text_only,1,3.0,20,0.742,0.8036,24.4317
99039,Plates of food and two glasses of red wine are on a table.,Several plates of food and two glasses of red wine are arranged on a table beside a large window overlooking greenery and nearby buildings. The setting appears to be a restaurant or dining area where people are enjoying a meal together. Soft natural light enters.,"bowl, fork, knife, person, pizza, spoon, wine glass",/Users/yixiaoz/Desktop/cs348k_proj/outputs/baseline_semantic_sparse/cfg_3p0/000000099039/target.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/baseline_semantic_sparse/cfg_3p0/000000099039/generated.png,sparse_text_only,1,3.0,20,0.7431,0.6843,28.7395
66635,"An apple computer monitor, keyboard and mouse sits on top of a clean wooden desk.","An Apple desktop computer sits on a clean wooden desk alongside a keyboard and mouse. The workspace is simple, organized, and free from clutter, emphasizing productivity and focus. The monitor occupies the center of the arrangement while the surrounding furniture provides ample working space. The.","keyboard, mouse, remote, tv",/Users/yixiaoz/Desktop/cs348k_proj/outputs/baseline_semantic_sparse/cfg_3p0/000000066635/target.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/baseline_semantic_sparse/cfg_3p0/000000066635/generated.png,sparse_text_only,1,3.0,20,0.7554,0.5944,29.722
107226,Men race on wheeled vehicles towed by a group of husky dogs.,Competitors participate in a dog-powered racing event where huskies pull wheeled vehicles through an outdoor course. Spectators gather nearby to watch the action while handlers guide the dogs. The animals appear strong and energetic as they work together as a team. The image highlights sporting.,"bicycle, dog, person, umbrella",/Users/yixiaoz/Desktop/cs348k_proj/outputs/baseline_semantic_sparse/cfg_3p0/000000107226/target.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/baseline_semantic_sparse/cfg_3p0/000000107226/generated.png,sparse_text_only,1,3.0,20,0.7208,0.6245,27.9681
14038,A kitchen with hard wood floors and a yellow smiley face balloon.,"A living room decorated for a celebration contains colorful balloons, furniture, and a large yellow smiley-face balloon suspended near the ceiling. The room features wooden flooring, entertainment equipment, and decorative touches that create a festive atmosphere. The arrangement suggests a birthday party or social gathering.","bed, book, bottle, cell phone, chair, couch, dining table, microwave, potted plant, refrigerator, tv",/Users/yixiaoz/Desktop/cs348k_proj/outputs/baseline_semantic_sparse/cfg_3p0/000000014038/target.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/baseline_semantic_sparse/cfg_3p0/000000014038/generated.png,sparse_text_only,1,3.0,20,0.7042,0.5097,24.8573
114884,"A woman with a cigarette standing, while a group of people with luggage walk towards a bus.","A woman stands inside a transportation terminal while travelers carrying luggage move through the background toward buses or other transit services. The spacious facility contains seating areas, structural supports, and signs associated with public transportation. People appear focused on their journeys as they navigate the.","backpack, bus, handbag, person, suitcase",/Users/yixiaoz/Desktop/cs348k_proj/outputs/baseline_semantic_sparse/cfg_3p0/000000114884/target.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/baseline_semantic_sparse/cfg_3p0/000000114884/generated.png,sparse_text_only,1,3.0,20,0.7563,0.7456,24.29
12120,A couple of women playing a game of tennis on a tennis court.,"Two women compete in a tennis match on a professional court surrounded by spectators and stadium seating. Both athletes focus intensely on the ball as they move across the blue playing surface. The sporting venue includes advertising displays, officials, and fans observing the competition. The.","chair, person, sports ball, tennis racket",/Users/yixiaoz/Desktop/cs348k_proj/outputs/baseline_semantic_sparse/cfg_3p0/000000012120/target.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/baseline_semantic_sparse/cfg_3p0/000000012120/generated.png,sparse_text_only,1,3.0,20,0.7756,0.8173,21.6395
87470,a big heard of cows walking down a road in a row with green tags on their ears,A large herd of cattle walks together along a rural road bordered by open countryside. The animals move in an organized line while green ear tags help identify members of the herd. Rolling terrain and natural vegetation create an agricultural landscape in the background. The.,"cow, horse, person",/Users/yixiaoz/Desktop/cs348k_proj/outputs/baseline_semantic_sparse/cfg_3p0/000000087470/target.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/baseline_semantic_sparse/cfg_3p0/000000087470/generated.png,sparse_text_only,1,3.0,20,0.6696,0.6278,22.2976
41872,"A bedroom with  a large bed facing a fireplace that has a television over the top of it, in a shelf space.","A comfortable bedroom contains a large bed, fireplace, television, built-in shelving, and warm lighting. Soft furnishings and decorative details create a relaxing atmosphere designed for rest and comfort. The layout resembles a hotel suite or upscale residential bedroom where entertainment and relaxation are combined in.","bed, chair, clock, tv",/Users/yixiaoz/Desktop/cs348k_proj/outputs/baseline_semantic_sparse/cfg_3p0/000000041872/target.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/baseline_semantic_sparse/cfg_3p0/000000041872/generated.png,sparse_text_only,1,3.0,20,0.8655,0.528,27.5279
60899,The young boy is playing in the living room of his house.,"A young boy plays in a living room while raising an object above his head. Household furniture, rugs, and natural light create a comfortable domestic setting. The child appears energetic and engaged in imaginative play. The image captures a candid family moment that reflects childhood.","book, chair, horse, person",/Users/yixiaoz/Desktop/cs348k_proj/outputs/baseline_semantic_sparse/cfg_3p0/000000060899/target.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/baseline_semantic_sparse/cfg_3p0/000000060899/generated.png,sparse_text_only,1,3.0,20,0.734,0.7504,22.6571
46872,a man standing next to a truck with some stuff on it,"A man stands beside a flatbed truck loaded with large industrial materials and equipment. The outdoor setting suggests a construction, transportation, or delivery operation. The truck occupies most of the scene while the worker appears to inspect or supervise the cargo. The image highlights logistics.","car, person, truck",/Users/yixiaoz/Desktop/cs348k_proj/outputs/baseline_semantic_sparse/cfg_3p0/000000046872/target.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/baseline_semantic_sparse/cfg_3p0/000000046872/generated.png,sparse_text_only,1,3.0,20,0.6851,0.69,21.4424
33638,A woman wearing shorts bends over a frying pan on a stove.,"A woman bends over a stove while preparing food in a traditional kitchen. Pots, utensils, and cooking equipment surround her as she works on a meal. The room contains functional appliances and furnishings that support everyday household cooking. The image emphasizes domestic life, food preparation.","bowl, oven, person, spoon",/Users/yixiaoz/Desktop/cs348k_proj/outputs/baseline_semantic_sparse/cfg_3p0/000000033638/target.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/baseline_semantic_sparse/cfg_3p0/000000033638/generated.png,sparse_text_only,1,3.0,20,0.7955,0.8281,22.3035
66038,The father and daughter are under an umbrella on the beach.,"A father and daughter relax beneath colorful beach umbrellas near the shoreline. Sand, water, and bright weather create a pleasant coastal environment suited for recreation and family outings. The pair appear comfortable as they spend time together enjoying the outdoors. The image highlights family relationships.","bird, chair, person, umbrella",/Users/yixiaoz/Desktop/cs348k_proj/outputs/baseline_semantic_sparse/cfg_3p0/000000066038/target.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/baseline_semantic_sparse/cfg_3p0/000000066038/generated.png,sparse_text_only,1,3.0,20,0.7763,0.6314,24.6367
86582,A person watering plants with a computer in the foreground.,"A laptop computer sits prominently in the foreground while a person tends plants in the background. Potted plants, gardening supplies, and outdoor views create a peaceful setting that combines technology with nature. The scene suggests remote work, personal projects, or a lifestyle that balances digital.","laptop, mouse, person, potted plant",/Users/yixiaoz/Desktop/cs348k_proj/outputs/baseline_semantic_sparse/cfg_3p0/000000086582/target.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/baseline_semantic_sparse/cfg_3p0/000000086582/generated.png,sparse_text_only,1,3.0,20,0.802,0.5891,31.1538
32610,Assortment of laptop computers displayed on table with backpacks full of electronic cords.,"Multiple laptop computers, backpacks, cables, and electronic accessories are displayed across a table. The collection of equipment suggests a workshop, conference, classroom, or technology-focused event. Devices are arranged side by side, emphasizing preparation and connectivity. The image highlights digital tools used for communication, learning, and.","backpack, laptop",/Users/yixiaoz/Desktop/cs348k_proj/outputs/baseline_semantic_sparse/cfg_3p0/000000032610/target.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/baseline_semantic_sparse/cfg_3p0/000000032610/generated.png,sparse_text_only,1,3.0,20,0.794,0.7344,20.5333
8021,An audience is looking at an film of a man taking that is projected onto a wall.,"A speaker stands in front of a large projected image while addressing an audience seated in a darkened room. The presentation appears to be part of a conference, lecture, or public event. Audience members focus on the stage while the presenter gestures toward visual material.","bottle, person, tie",/Users/yixiaoz/Desktop/cs348k_proj/outputs/baseline_semantic_sparse/cfg_3p0/000000008021/target.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/baseline_semantic_sparse/cfg_3p0/000000008021/generated.png,sparse_text_only,1,3.0,20,0.7713,0.8248,14.5707
81738,Someone about to cut and birthday cake with blue and yellow frosting.,"A rectangular birthday cake decorated with blue and yellow frosting sits on a kitchen counter while a person uses a knife to cut into it. The cake appears homemade or specially prepared for a celebration, with decorative writing and icing patterns spread across the surface.","bottle, cake, dining table, knife, person",/Users/yixiaoz/Desktop/cs348k_proj/outputs/baseline_semantic_sparse/cfg_3p0/000000081738/target.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/baseline_semantic_sparse/cfg_3p0/000000081738/generated.png,sparse_text_only,1,3.0,20,0.7311,0.7808,20.7518
94944,A skier on skies and a snowboarder carrying a snowboard on a mountain slope.,"Several people are gathered on a snowy mountain slope surrounded by dramatic alpine scenery and distant snow-covered peaks. One individual carries a snowboard while others prepare equipment or rest nearby. The expansive landscape dominates the background, emphasizing the scale of the mountainous environment. The image.","backpack, person, skis, snowboard",/Users/yixiaoz/Desktop/cs348k_proj/outputs/baseline_semantic_sparse/cfg_3p0/000000094944/target.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/baseline_semantic_sparse/cfg_3p0/000000094944/generated.png,sparse_text_only,1,3.0,20,0.6262,0.4031,30.1346
48504,A brown and a gray elephant are in a circus ring and the brown elephant is walking behind the gray elephant as well as two people training them are standing nearby.,Two elephants stand inside a large indoor training or exhibition space while handlers supervise them nearby. One elephant follows behind the other as they move across the floor beneath overhead lighting and structural beams. Equipment and barriers suggest a controlled environment designed for animal care.,"bench, elephant, person",/Users/yixiaoz/Desktop/cs348k_proj/outputs/baseline_semantic_sparse/cfg_3p0/000000048504/target.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/baseline_semantic_sparse/cfg_3p0/000000048504/generated.png,sparse_text_only,1,3.0,20,0.7008,0.6148,29.6045
69213,Two men who are wearing suits and hats standing next to each other.,"Two men wearing dark suits and matching hats stand side by side outdoors while looking toward the camera. Their formal attire contrasts with the busy background, where people and vehicles are visible. The pair appear composed and confident, suggesting they may be attending a formal.","motorcycle, person",/Users/yixiaoz/Desktop/cs348k_proj/outputs/baseline_semantic_sparse/cfg_3p0/000000069213/target.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/baseline_semantic_sparse/cfg_3p0/000000069213/generated.png,sparse_text_only,1,3.0,20,0.7158,0.8131,15.0638
44877,Two people are in a wheelchair and only one of them is holding a racket.,"Two people are positioned on a tennis court, one seated in a wheelchair while holding a tennis racket. The scene highlights adaptive sports and athletic participation regardless of physical ability. Both individuals focus on the activity taking place on the court, surrounded by fencing and.","person, sports ball, tennis racket",/Users/yixiaoz/Desktop/cs348k_proj/outputs/baseline_semantic_sparse/cfg_3p0/000000044877/target.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/baseline_semantic_sparse/cfg_3p0/000000044877/generated.png,sparse_text_only,1,3.0,20,0.7444,0.7217,28.6631
74058,A sidewalk next to the outdoor sitting area of a restaurant.,"A black-and-white street scene shows a sidewalk café or restaurant with outdoor seating positioned beside a busy road. Bicycles are parked nearby while tables and chairs extend beneath awnings. Cars line the street and pedestrians move through the area. The monochrome presentation emphasizes geometry, shadows.","bicycle, car, chair, dining table, handbag, person, truck, umbrella",/Users/yixiaoz/Desktop/cs348k_proj/outputs/baseline_semantic_sparse/cfg_3p0/000000074058/target.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/baseline_semantic_sparse/cfg_3p0/000000074058/generated.png,sparse_text_only,1,3.0,20,0.7319,0.7051,15.7378
69356,An Indian woman stands in front of a man selling his fruit,"A fruit vendor stands beside a colorful outdoor market stall filled with oranges, bananas, and other produce. A woman stands nearby while additional people move through the area. Trees and buildings line the background, suggesting a neighborhood street market. The image highlights small-scale commerce, local.","apple, banana, car, person",/Users/yixiaoz/Desktop/cs348k_proj/outputs/baseline_semantic_sparse/cfg_3p0/000000069356/target.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/baseline_semantic_sparse/cfg_3p0/000000069356/generated.png,sparse_text_only,1,3.0,20,0.7503,0.6341,26.4168
57232,A chair is fashioned from baseball bats and two cushions.,"A chair has been creatively constructed from baseball bats and cushioned seating materials, transforming sporting equipment into functional furniture. Additional decorative items, including a globe and various objects, surround the unusual piece. The craftsmanship demonstrates artistic repurposing and design innovation. The image highlights the intersection.","baseball bat, chair, vase",/Users/yixiaoz/Desktop/cs348k_proj/outputs/baseline_semantic_sparse/cfg_3p0/000000057232/target.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/baseline_semantic_sparse/cfg_3p0/000000057232/generated.png,sparse_text_only,1,3.0,20,0.8169,0.7544,30.9542
5193,A group of people pose for a picture while a man holds two surfboards.,"A group of people gathers indoors for a photograph while one individual holds two colorful surfboards upright. Several children and adults pose together, smiling toward the camera. The surfboards act as focal points, suggesting a beach, surfing, or recreational theme. The image captures a celebratory.","bottle, person, surfboard",/Users/yixiaoz/Desktop/cs348k_proj/outputs/baseline_semantic_sparse/cfg_3p0/000000005193/target.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/baseline_semantic_sparse/cfg_3p0/000000005193/generated.png,sparse_text_only,1,3.0,20,0.7326,0.7216,25.0413
94751,A traffic light and a signpost at a crossroads intersection near a waterway.,"Traffic lights and road signs stand at an intersection near a waterfront area. Fences, streets, and utility structures define the urban landscape while water and distant infrastructure appear in the background. The scene focuses on transportation systems and traffic management rather than people. The image.","bench, car, person, traffic light",/Users/yixiaoz/Desktop/cs348k_proj/outputs/baseline_semantic_sparse/cfg_3p0/000000094751/target.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/baseline_semantic_sparse/cfg_3p0/000000094751/generated.png,sparse_text_only,1,3.0,20,0.763,0.7778,18.637
13546,Young man on skate board balancing on concrete barrier near sidewalk with small park area near by.,"A skateboarder balances on a concrete structure within a small park while performing a trick. The rider’s posture demonstrates concentration and control as wheels contact the edge of the obstacle. Grass, pathways, and recreational facilities surround the scene. The image captures motion and athletic skill.","bench, person, skateboard",/Users/yixiaoz/Desktop/cs348k_proj/outputs/baseline_semantic_sparse/cfg_3p0/000000013546/target.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/baseline_semantic_sparse/cfg_3p0/000000013546/generated.png,sparse_text_only,1,3.0,20,0.698,0.5481,29.6452
112378,A bunch of bananas on a wooden bench with hammocks in the background.,"A bunch of bananas rests on a wooden bench in an outdoor setting where hammocks and tropical vegetation appear in the background. The fruit is arranged casually, creating a simple still-life composition. Natural lighting and greenery contribute to a relaxed atmosphere. The image highlights everyday.","banana, bench, chair, dining table",/Users/yixiaoz/Desktop/cs348k_proj/outputs/baseline_semantic_sparse/cfg_3p0/000000112378/target.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/baseline_semantic_sparse/cfg_3p0/000000112378/generated.png,sparse_text_only,1,3.0,20,0.7693,0.7752,20.4398
57672,a river.A group of people with life jacket rowing a long boat in,"A long rowing boat moves across a calm river while a coordinated team of rowers wearing life jackets paddles together. Their synchronized effort propels the vessel through the water as spectators and shoreline features remain visible in the distance. The image highlights teamwork, endurance, and.","boat, car, person, truck",/Users/yixiaoz/Desktop/cs348k_proj/outputs/baseline_semantic_sparse/cfg_3p0/000000057672/target.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/baseline_semantic_sparse/cfg_3p0/000000057672/generated.png,sparse_text_only,1,3.0,20,0.715,0.801,12.5021
19432,He's almost got this tennis ball at the end of his racket.,"A tennis player focuses intensely on a ball approaching the racket during a match on a professional court. Stadium seating and fencing create the backdrop while the athlete prepares to make contact. The composition freezes a precise moment that requires timing, concentration, and technical skill.","chair, person, sports ball, tennis racket",/Users/yixiaoz/Desktop/cs348k_proj/outputs/baseline_semantic_sparse/cfg_3p0/000000019432/target.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/baseline_semantic_sparse/cfg_3p0/000000019432/generated.png,sparse_text_only,1,3.0,20,0.8202,0.7865,17.9742
73702,A couple of guys standingoutside in the sun talking to each other.,"Several people stand together outdoors near a transportation or public-service area while engaged in conversation. Some individuals carry bags or wear protective clothing, suggesting travel, work, or transit-related activities. The scene appears candid and documentary in nature, focusing on social interaction rather than posed photography.","backpack, handbag, person, umbrella",/Users/yixiaoz/Desktop/cs348k_proj/outputs/baseline_semantic_sparse/cfg_3p0/000000073702/target.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/baseline_semantic_sparse/cfg_3p0/000000073702/generated.png,sparse_text_only,1,3.0,20,0.7255,0.7042,24.9787
84241,Three women cooking in a professional kitchen together.,"Three women work together inside a professional kitchen while preparing food. Large bowls of vegetables, cookware, and stainless-steel surfaces surround them as they coordinate meal preparation. The environment suggests a restaurant, catering operation, or culinary training setting. The image highlights teamwork, food service, and culinary.","bottle, bowl, broccoli, dining table, fork, oven, person, sandwich, sink, spoon",/Users/yixiaoz/Desktop/cs348k_proj/outputs/baseline_semantic_sparse/cfg_3p0/000000084241/target.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/baseline_semantic_sparse/cfg_3p0/000000084241/generated.png,sparse_text_only,1,3.0,20,0.7518,0.6329,24.8542
34417,Donuts traveling down an assembly line in a factory while people work behind it.,"Donuts move along a production line inside a bakery or food-processing facility while workers supervise operations in the background. Conveyors, trays, and industrial equipment are visible throughout the workspace. The image illustrates large-scale food production and the systems used to manufacture baked goods efficiently. It.","donut, person, tie",/Users/yixiaoz/Desktop/cs348k_proj/outputs/baseline_semantic_sparse/cfg_3p0/000000034417/target.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/baseline_semantic_sparse/cfg_3p0/000000034417/generated.png,sparse_text_only,1,3.0,20,0.7946,0.8379,21.4537
25181,A train station with an awning is depicted with a train on the right platform.,"A train station platform extends into the distance beneath a large canopy, creating strong lines and symmetry throughout the composition. A train sits along one side of the platform while signs and architectural details reinforce the sense of order. The black-and-white presentation emphasizes structure and.","backpack, bench, person, train",/Users/yixiaoz/Desktop/cs348k_proj/outputs/baseline_semantic_sparse/cfg_3p0/000000025181/target.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/baseline_semantic_sparse/cfg_3p0/000000025181/generated.png,sparse_text_only,1,3.0,20,0.7106,0.7153,22.4517
67213,"A dog jumping through the air above a pool of water that has been marked for distance, with people watching in the distance.","A dog leaps high above a pool during a dock-diving competition while spectators watch from behind barriers. The animal is captured midair, demonstrating athletic ability, speed, and confidence. Water, measuring equipment, and event organizers suggest a structured sporting competition. The image highlights the bond between.","car, dog, person",/Users/yixiaoz/Desktop/cs348k_proj/outputs/baseline_semantic_sparse/cfg_3p0/000000067213/target.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/baseline_semantic_sparse/cfg_3p0/000000067213/generated.png,sparse_text_only,1,3.0,20,0.7327,0.7315,14.507
94871,A group of people standing around sheep on a field.,"Several sheep stand together in a field while people gather nearby. Different breeds and wool colors create visual variety across the scene. The setting resembles an agricultural fair, livestock exhibition, or rural community event where animals are displayed and evaluated. The image highlights farming culture.","handbag, person, sheep",/Users/yixiaoz/Desktop/cs348k_proj/outputs/baseline_semantic_sparse/cfg_3p0/000000094871/target.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/baseline_semantic_sparse/cfg_3p0/000000094871/generated.png,sparse_text_only,1,3.0,20,0.6865,0.5268,24.8539
2685,A crowd of people stand near a man behind a bar with wine bottles on it.,"Several people are gathered around a wooden bar counter inside a restaurant, tasting room, or social event space. A man stands behind the counter near shelves filled with wine bottles while customers stand close together and talk in small groups. The room appears warmly lit.","bottle, cup, handbag, person, wine glass",/Users/yixiaoz/Desktop/cs348k_proj/outputs/baseline_semantic_sparse/cfg_5p0/000000002685/target.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/baseline_semantic_sparse/cfg_5p0/000000002685/generated.png,sparse_text_only,1,5.0,20,0.7624,0.7507,24.6712
6763,A man and a women posing next to one another in front of a table.,"A man and a woman sit close together at a table inside a dimly lit restaurant or bar. The man wears a dress shirt and tie and has his arm around the smiling woman beside him. Plates, utensils, and drinks are visible on the table.","cell phone, dining table, person, tie, tv",/Users/yixiaoz/Desktop/cs348k_proj/outputs/baseline_semantic_sparse/cfg_5p0/000000006763/target.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/baseline_semantic_sparse/cfg_5p0/000000006763/generated.png,sparse_text_only,1,5.0,20,0.7481,0.86,20.6832
87144,A baby sitting between a lady and a man on a bench under a tree.,"A woman, a young child, and an elderly man sit on a park bench beneath the shade of a tree. The woman sits on the left wearing a patterned dress, the child sits near the center, and the older man sits on the right wearing.","bench, car, handbag, person",/Users/yixiaoz/Desktop/cs348k_proj/outputs/baseline_semantic_sparse/cfg_5p0/000000087144/target.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/baseline_semantic_sparse/cfg_5p0/000000087144/generated.png,sparse_text_only,1,5.0,20,0.7161,0.6384,21.8445
2157,A table topped with a cake covered in berries next to a plate of sandwiches.,"A table covered with a red tablecloth is arranged with desserts and party food in an outdoor or bright dining setting. A large cake topped with blueberries and raspberries sits near the front beside plates of sandwiches, bread, grapes, wine glasses, napkins, and stacked dishes.","cake, cup, dining table, knife, wine glass",/Users/yixiaoz/Desktop/cs348k_proj/outputs/baseline_semantic_sparse/cfg_5p0/000000002157/target.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/baseline_semantic_sparse/cfg_5p0/000000002157/generated.png,sparse_text_only,1,5.0,20,0.7472,0.5908,27.0849
14226,A person is sitting in a chair at a table with a laptop computer.,A man sits alone in a passenger train or railcar while using a laptop computer on a fold-out table in front of him. He wears a jacket and looks downward toward the screen with a focused expression. A large window beside him shows blurred scenery.,"apple, chair, dining table, laptop, person",/Users/yixiaoz/Desktop/cs348k_proj/outputs/baseline_semantic_sparse/cfg_5p0/000000014226/target.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/baseline_semantic_sparse/cfg_5p0/000000014226/generated.png,sparse_text_only,1,5.0,20,0.7226,0.6138,19.0969
35279,"A man laying his head down next to electronics, a butterfly, and a book.","A cluttered workspace or floor area contains several electronic devices and accessories arranged close together. A laptop displays a simple image on its screen, while a smartphone, cables, speakers, papers, a bottle, and other gadgets sit nearby. Part of a person’s face appears near the.","book, bottle, cell phone, handbag, laptop, person, tennis racket",/Users/yixiaoz/Desktop/cs348k_proj/outputs/baseline_semantic_sparse/cfg_5p0/000000035279/target.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/baseline_semantic_sparse/cfg_5p0/000000035279/generated.png,sparse_text_only,1,5.0,20,0.8305,0.7072,24.0957
31620,A woman in a white dress and a man in gray stand near a cake on a white table under a white canopy.,"Inside a large white event tent, a woman in a white dress and a man in a gray suit stand near a decorated table. The table is covered with a white cloth and appears to hold a cake or centerpiece. Soft light filters through the.","cake, chair, cup, knife, person, tie",/Users/yixiaoz/Desktop/cs348k_proj/outputs/baseline_semantic_sparse/cfg_5p0/000000031620/target.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/baseline_semantic_sparse/cfg_5p0/000000031620/generated.png,sparse_text_only,1,5.0,20,0.7204,0.8856,16.3144
95707,Several pastries sitting on aluminum foil next to a bowl with a knife and spatula in it.,"Several pastries and baked goods are arranged on aluminum foil on a table, with a bowl, knife, and spatula placed nearby for serving. The food includes rectangular pieces and a pale frosted or light-colored dessert item, suggesting a dessert spread or homemade baked selection. The.","bowl, cake, dining table, knife",/Users/yixiaoz/Desktop/cs348k_proj/outputs/baseline_semantic_sparse/cfg_5p0/000000095707/target.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/baseline_semantic_sparse/cfg_5p0/000000095707/generated.png,sparse_text_only,1,5.0,20,0.8008,0.706,27.7984
54605,Milkshake in tall glass and piece of cake on plate near forks.,"A tall milkshake in a glass is topped with whipped cream and placed on a restaurant table beside a slice of layered cake on a white plate. A fork, napkins, and other table items sit nearby, while the background is dim and softly blurred. The.","cake, chair, cup, dining table, fork, person",/Users/yixiaoz/Desktop/cs348k_proj/outputs/baseline_semantic_sparse/cfg_5p0/000000054605/target.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/baseline_semantic_sparse/cfg_5p0/000000054605/generated.png,sparse_text_only,1,5.0,20,0.7448,0.7121,26.9941
27620,A laptop sitting on a desk next to a chair and another computer.,"A small home office or study area contains a glass-top desk, a laptop computer, a chair, and additional electronic equipment. The desk is positioned near a wall with windows and blinds, and another chair sits in front of the workspace. Cables, accessories, and a cup.","bottle, chair, keyboard, laptop, mouse",/Users/yixiaoz/Desktop/cs348k_proj/outputs/baseline_semantic_sparse/cfg_5p0/000000027620/target.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/baseline_semantic_sparse/cfg_5p0/000000027620/generated.png,sparse_text_only,1,5.0,20,0.7405,0.6953,24.4181
66771,Two people sitting at a table with beverages on it and the woman holding her phone.,"Two people sit together at a restaurant table with beverages, cups, and small dishes in front of them. The man smiles while looking toward the woman, and the woman looks down at a smartphone in her hand. The table includes a drink with a straw.","bowl, cell phone, couch, cup, dining table, person, spoon",/Users/yixiaoz/Desktop/cs348k_proj/outputs/baseline_semantic_sparse/cfg_5p0/000000066771/target.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/baseline_semantic_sparse/cfg_5p0/000000066771/generated.png,sparse_text_only,1,5.0,20,0.7719,0.7671,22.272
18575,"Two plates, one with a sandwich and fries, the other with just a sandwich and a pickle.","Two plates of food are served on a restaurant table. One plate contains a sandwich with French fries, while the other plate includes a sandwich and a pickle with sliced vegetables and condiments nearby. Drinks, small containers, and utensils surround the plates, suggesting a casual.","bottle, bowl, dining table, knife, sandwich, wine glass",/Users/yixiaoz/Desktop/cs348k_proj/outputs/baseline_semantic_sparse/cfg_5p0/000000018575/target.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/baseline_semantic_sparse/cfg_5p0/000000018575/generated.png,sparse_text_only,1,5.0,20,0.7375,0.4899,30.6135
66817,This plate consists of rice with sauce and peas and meat patties on the side.,"A plate of food is photographed from above on a table, containing rice covered with sauce, peas, and several browned meat patties on the side. A cup of yogurt or creamy dessert and a small bowl of fruit sit near the plate, creating a complete.","bowl, carrot, dining table, fork, spoon",/Users/yixiaoz/Desktop/cs348k_proj/outputs/baseline_semantic_sparse/cfg_5p0/000000066817/target.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/baseline_semantic_sparse/cfg_5p0/000000066817/generated.png,sparse_text_only,1,5.0,20,0.801,0.5964,23.8473
