coco_id,caption,dense_caption,prompt,target_path,seg_path,generated_path,modality,experiment_id,guidance_scale,controlnet_conditioning_scale,num_inference_steps,LPIPS_Distance,DreamSim_Distance,CLIP_Score
115245,Several suitcases on wheels leaning up against one long table with chairs.,"Several suitcases of different sizes stand upright beside a long table and a row of chairs in what appears to be a waiting area or meeting room. The luggage is grouped together on a polished wooden floor, suggesting recent travel, arrival, or preparation for departure.",,/Users/yixiaoz/Desktop/cs348k_proj/outputs/controlNetScale/baseline_structural_seg/cfg_7p5_control_0p5/000000115245/target.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/controlNetScale/baseline_structural_seg/cfg_7p5_control_0p5/000000115245/seg.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/controlNetScale/baseline_structural_seg/cfg_7p5_control_0p5/000000115245/generated.png,empty_text_plus_seg,4,7.5,0.5,20,0.6907,0.6949,26.7391
5001,A group of people holding a large pair of scissors to a ribbon.,"A crowd of adults and children gather around a ceremonial ribbon-cutting event. Several people smile and pose while a large pair of scissors is used to cut a ribbon stretched across the foreground. Balloons, cameras, and excited expressions contribute to the celebratory atmosphere. The gathering.",,/Users/yixiaoz/Desktop/cs348k_proj/outputs/controlNetScale/baseline_structural_seg/cfg_7p5_control_0p5/000000005001/target.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/controlNetScale/baseline_structural_seg/cfg_7p5_control_0p5/000000005001/seg.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/controlNetScale/baseline_structural_seg/cfg_7p5_control_0p5/000000005001/generated.png,empty_text_plus_seg,4,7.5,0.5,20,0.7007,0.6554,24.3102
3934,A young girl in the foreground and a woman in a bridal dress and other adults in the background.,"A young girl wearing a light-colored dress stands in the foreground of a living room while adults gather in the background. Motion blur gives the impression of movement and activity throughout the room. Furniture, decorations, and warm indoor lighting create a family-oriented atmosphere. The scene.",,/Users/yixiaoz/Desktop/cs348k_proj/outputs/controlNetScale/baseline_structural_seg/cfg_7p5_control_0p5/000000003934/target.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/controlNetScale/baseline_structural_seg/cfg_7p5_control_0p5/000000003934/seg.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/controlNetScale/baseline_structural_seg/cfg_7p5_control_0p5/000000003934/generated.png,empty_text_plus_seg,4,7.5,0.5,20,0.7068,0.7315,16.6292
91500,Two kids hanging out playing video games on folding chairs.,"Two young men sit on folding chairs while playing a video game together indoors. Each player holds a game controller and focuses on an off-camera television or display. The room contains tables, chairs, and household furnishings that suggest a casual social gathering. Their relaxed posture.",,/Users/yixiaoz/Desktop/cs348k_proj/outputs/controlNetScale/baseline_structural_seg/cfg_7p5_control_0p5/000000091500/target.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/controlNetScale/baseline_structural_seg/cfg_7p5_control_0p5/000000091500/seg.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/controlNetScale/baseline_structural_seg/cfg_7p5_control_0p5/000000091500/generated.png,empty_text_plus_seg,4,7.5,0.5,20,0.7289,0.6909,21.1901
82696,a white and black bird is walking by a table and some chairs,"A white and black bird walks across the floor of an indoor dining area filled with tables and chairs. The bird moves freely between the furniture, creating an unusual contrast between wildlife and a human-designed environment. Empty chairs and table arrangements suggest a cafeteria, restaurant.",,/Users/yixiaoz/Desktop/cs348k_proj/outputs/controlNetScale/baseline_structural_seg/cfg_7p5_control_0p5/000000082696/target.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/controlNetScale/baseline_structural_seg/cfg_7p5_control_0p5/000000082696/seg.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/controlNetScale/baseline_structural_seg/cfg_7p5_control_0p5/000000082696/generated.png,empty_text_plus_seg,4,7.5,0.5,20,0.7542,0.7635,12.0865
25986,"Food is on the counter including a glass of water, rice, vegetables, and more","Several plates of food are arranged on a kitchen counter, including vegetables, rice, and prepared dishes ready to be served. Bowls, utensils, and drinking glasses surround the meal preparation area. The countertop is busy with ingredients and completed dishes, suggesting an active cooking session or.",,/Users/yixiaoz/Desktop/cs348k_proj/outputs/controlNetScale/baseline_structural_seg/cfg_7p5_control_0p5/000000025986/target.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/controlNetScale/baseline_structural_seg/cfg_7p5_control_0p5/000000025986/seg.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/controlNetScale/baseline_structural_seg/cfg_7p5_control_0p5/000000025986/generated.png,empty_text_plus_seg,4,7.5,0.5,20,0.7092,0.5968,20.2139
17899,Woman working with large assortment of baked goods at kitchen table.,An older woman works at a kitchen table covered with baking supplies and a large assortment of cookies or pastries. Trays of baked goods are arranged across the tabletop while ingredients and utensils remain nearby. The woman appears focused on decorating or organizing the treats.,,/Users/yixiaoz/Desktop/cs348k_proj/outputs/controlNetScale/baseline_structural_seg/cfg_7p5_control_0p5/000000017899/target.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/controlNetScale/baseline_structural_seg/cfg_7p5_control_0p5/000000017899/seg.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/controlNetScale/baseline_structural_seg/cfg_7p5_control_0p5/000000017899/generated.png,empty_text_plus_seg,4,7.5,0.5,20,0.6908,0.4633,24.2681
36494,"A crowd of people sitting in a room, with a clock tower in front.","A large crowd gathers inside a spacious hall featuring an enormous illuminated clock structure mounted on the wall. People sit and stand around tables while enjoying food, drinks, and conversation. The architecture, lighting, and oversized clock create a dramatic focal point within the room. The.",,/Users/yixiaoz/Desktop/cs348k_proj/outputs/controlNetScale/baseline_structural_seg/cfg_7p5_control_0p5/000000036494/target.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/controlNetScale/baseline_structural_seg/cfg_7p5_control_0p5/000000036494/seg.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/controlNetScale/baseline_structural_seg/cfg_7p5_control_0p5/000000036494/generated.png,empty_text_plus_seg,4,7.5,0.5,20,0.6938,0.5352,23.2942
24610,There is a laptop computer in a room with a couch and a bookcase.,"A quiet room contains a desk with a laptop computer, bookshelves filled with books, and a couch positioned along one wall. Warm lighting and simple furnishings create a calm, comfortable environment suitable for reading, studying, or working. The arrangement suggests a personal living space or.",,/Users/yixiaoz/Desktop/cs348k_proj/outputs/controlNetScale/baseline_structural_seg/cfg_7p5_control_0p5/000000024610/target.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/controlNetScale/baseline_structural_seg/cfg_7p5_control_0p5/000000024610/seg.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/controlNetScale/baseline_structural_seg/cfg_7p5_control_0p5/000000024610/generated.png,empty_text_plus_seg,4,7.5,0.5,20,0.86,0.6517,26.663
18380,a family sitting around a long table filled with a lot of food,"A large family gathers around a long dining table filled with food, drinks, and serving dishes. Adults and children smile toward the camera while seated closely together in a warm home environment. The table is crowded with meals prepared for sharing, creating a festive atmosphere.",,/Users/yixiaoz/Desktop/cs348k_proj/outputs/controlNetScale/baseline_structural_seg/cfg_7p5_control_0p5/000000018380/target.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/controlNetScale/baseline_structural_seg/cfg_7p5_control_0p5/000000018380/seg.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/controlNetScale/baseline_structural_seg/cfg_7p5_control_0p5/000000018380/generated.png,empty_text_plus_seg,4,7.5,0.5,20,0.726,0.5838,22.8003
102411,Two people sitting on a motorcycle in the street next to a beach.,"Two people sit on a motorcycle parked beside a waterfront area near a beach. The ocean, shoreline, and distant scenery provide a scenic backdrop while the riders pause along the road. Nearby pedestrians and open coastal views contribute to the relaxed atmosphere. The image combines.",,/Users/yixiaoz/Desktop/cs348k_proj/outputs/controlNetScale/baseline_structural_seg/cfg_7p5_control_0p5/000000102411/target.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/controlNetScale/baseline_structural_seg/cfg_7p5_control_0p5/000000102411/seg.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/controlNetScale/baseline_structural_seg/cfg_7p5_control_0p5/000000102411/generated.png,empty_text_plus_seg,4,7.5,0.5,20,0.6914,0.8154,17.3046
99053,"A bowl of noodles, meat, broccoli and carrots in a sauce with a fork.","A bowl of noodles mixed with meat, broccoli, carrots, and vegetables sits on a table with a fork resting inside. The colorful ingredients are coated in sauce and arranged casually within the bowl. The close-up perspective focuses attention on the meal while minimizing background distractions.",,/Users/yixiaoz/Desktop/cs348k_proj/outputs/controlNetScale/baseline_structural_seg/cfg_7p5_control_0p5/000000099053/target.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/controlNetScale/baseline_structural_seg/cfg_7p5_control_0p5/000000099053/seg.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/controlNetScale/baseline_structural_seg/cfg_7p5_control_0p5/000000099053/generated.png,empty_text_plus_seg,4,7.5,0.5,20,0.7231,0.6073,21.5612
84650,THERE IS A CAT THAT IS SITTION ON TOP OF THE SUITCASE,A cat rests comfortably on top of a large suitcase surrounded by luggage and travel bags. The animal appears relaxed despite sitting among items associated with movement and transportation. The scene suggests preparation for a trip or recent arrival. The contrast between the cat’s calm.,,/Users/yixiaoz/Desktop/cs348k_proj/outputs/controlNetScale/baseline_structural_seg/cfg_7p5_control_0p5/000000084650/target.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/controlNetScale/baseline_structural_seg/cfg_7p5_control_0p5/000000084650/seg.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/controlNetScale/baseline_structural_seg/cfg_7p5_control_0p5/000000084650/generated.png,empty_text_plus_seg,4,7.5,0.5,20,0.6929,0.8106,7.1634
114049,"People inside a commuter train, with their luggage and bicycles.","Passengers stand inside a crowded train car surrounded by luggage, bicycles, and personal belongings. The narrow aisle is filled with travelers preparing for or continuing their journey. Bicycle wheels, suitcases, and overhead fixtures emphasize the transportation setting. The image captures the realities of public transit.",,/Users/yixiaoz/Desktop/cs348k_proj/outputs/controlNetScale/baseline_structural_seg/cfg_7p5_control_0p5/000000114049/target.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/controlNetScale/baseline_structural_seg/cfg_7p5_control_0p5/000000114049/seg.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/controlNetScale/baseline_structural_seg/cfg_7p5_control_0p5/000000114049/generated.png,empty_text_plus_seg,4,7.5,0.5,20,0.7351,0.7537,12.6948
100723,Crown marching in one direction in a lightly attended protest.,"A group of protesters march through a public street carrying signs and banners while moving together in the same direction. Participants of different ages fill the scene, creating a visible demonstration of collective action. The signs suggest support for a social or political cause, while.",,/Users/yixiaoz/Desktop/cs348k_proj/outputs/controlNetScale/baseline_structural_seg/cfg_7p5_control_0p5/000000100723/target.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/controlNetScale/baseline_structural_seg/cfg_7p5_control_0p5/000000100723/seg.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/controlNetScale/baseline_structural_seg/cfg_7p5_control_0p5/000000100723/generated.png,empty_text_plus_seg,4,7.5,0.5,20,0.7291,0.6803,15.9018
40471,A painted white kitchen with a refrigerator and an automatic dish washer next to an oven stove.,"A clean white kitchen contains a refrigerator, oven, dishwasher, cabinets, and countertops arranged in a practical layout. Bright lighting reflects off the appliances and tiled surfaces, creating an organized and modern appearance. The room appears ready for cooking and daily household use. The image emphasizes.",,/Users/yixiaoz/Desktop/cs348k_proj/outputs/controlNetScale/baseline_structural_seg/cfg_7p5_control_0p5/000000040471/target.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/controlNetScale/baseline_structural_seg/cfg_7p5_control_0p5/000000040471/seg.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/controlNetScale/baseline_structural_seg/cfg_7p5_control_0p5/000000040471/generated.png,empty_text_plus_seg,4,7.5,0.5,20,0.6678,0.5569,21.9478
100238,A family standing next to each other while holding frisbees.,"A family stands outdoors together while holding colorful frisbees. Adults and children pose side by side in a grassy area, appearing relaxed and cheerful. The open environment suggests a park, recreational field, or family gathering. Their casual clothing and outdoor setting contribute to a friendly.",,/Users/yixiaoz/Desktop/cs348k_proj/outputs/controlNetScale/baseline_structural_seg/cfg_7p5_control_0p5/000000100238/target.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/controlNetScale/baseline_structural_seg/cfg_7p5_control_0p5/000000100238/seg.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/controlNetScale/baseline_structural_seg/cfg_7p5_control_0p5/000000100238/generated.png,empty_text_plus_seg,4,7.5,0.5,20,0.7529,0.6707,16.3238
39484,A street full of cars that are driving and parked and a group of people sitting outside eating.,"Cars move along a city street lined with buildings, storefronts, and restaurants. Some people sit outside dining establishments while traffic passes through the urban area. Signs, parked vehicles, and commercial activity contribute to a lively downtown atmosphere. The image captures the interaction between transportation, business.",,/Users/yixiaoz/Desktop/cs348k_proj/outputs/controlNetScale/baseline_structural_seg/cfg_7p5_control_0p5/000000039484/target.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/controlNetScale/baseline_structural_seg/cfg_7p5_control_0p5/000000039484/seg.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/controlNetScale/baseline_structural_seg/cfg_7p5_control_0p5/000000039484/generated.png,empty_text_plus_seg,4,7.5,0.5,20,0.7091,0.5769,20.7013
13729,A group of people playing with a Wii in the living room.,"Several people stand in a living room while playing a Nintendo Wii video game. Participants face a television and appear engaged in the activity, moving their bodies as part of the gameplay. Household furniture, decorations, and open floor space provide room for interaction. The image.",,/Users/yixiaoz/Desktop/cs348k_proj/outputs/controlNetScale/baseline_structural_seg/cfg_7p5_control_0p5/000000013729/target.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/controlNetScale/baseline_structural_seg/cfg_7p5_control_0p5/000000013729/seg.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/controlNetScale/baseline_structural_seg/cfg_7p5_control_0p5/000000013729/generated.png,empty_text_plus_seg,4,7.5,0.5,20,0.6539,0.5809,24.4548
80340,a small child wearing a tie and holding a suitcase with other people in the background,"A small child wearing a dress shirt, tie, and formal clothing stands on a sidewalk holding a rolling suitcase. Adults and other people gather nearby in the background, suggesting a family event, celebration, or travel occasion. The child’s serious posture contrasts with the oversized luggage.",,/Users/yixiaoz/Desktop/cs348k_proj/outputs/controlNetScale/baseline_structural_seg/cfg_7p5_control_0p5/000000080340/target.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/controlNetScale/baseline_structural_seg/cfg_7p5_control_0p5/000000080340/seg.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/controlNetScale/baseline_structural_seg/cfg_7p5_control_0p5/000000080340/generated.png,empty_text_plus_seg,4,7.5,0.5,20,0.6633,0.7182,16.0106
38829,Two boys riding on a single bicycle on a city street,"Two people ride together through a busy city street on a single bicycle while surrounded by scooters, motorcycles, and other commuters. Urban storefronts, signs, and passing vehicles create a lively transportation scene. The riders appear relaxed as they navigate traffic alongside other travelers. The image.",,/Users/yixiaoz/Desktop/cs348k_proj/outputs/controlNetScale/baseline_structural_seg/cfg_7p5_control_0p5/000000038829/target.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/controlNetScale/baseline_structural_seg/cfg_7p5_control_0p5/000000038829/seg.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/controlNetScale/baseline_structural_seg/cfg_7p5_control_0p5/000000038829/generated.png,empty_text_plus_seg,4,7.5,0.5,20,0.7643,0.7373,11.5426
66841,"A whimsical artistic toaster has eyes, a mouth, a nose, spoon feet, spoon ears, and a mixing beater tail.","A whimsical toaster has been creatively decorated with eyes, a nose, spoon-shaped ears, and other objects to resemble a human face. The appliance stands upright in a kitchen or dining area, transforming an ordinary household item into a playful character. Surrounding utensils and decorative elements.",,/Users/yixiaoz/Desktop/cs348k_proj/outputs/controlNetScale/baseline_structural_seg/cfg_7p5_control_0p5/000000066841/target.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/controlNetScale/baseline_structural_seg/cfg_7p5_control_0p5/000000066841/seg.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/controlNetScale/baseline_structural_seg/cfg_7p5_control_0p5/000000066841/generated.png,empty_text_plus_seg,4,7.5,0.5,20,0.7811,0.7563,19.6364
25386,A man and woman are sitting together while the man eats with chopsticks.,"A man and woman sit together at a restaurant table while sharing a meal. Plates of food, chopsticks, drinks, and condiments are arranged in front of them as they look toward the camera. The indoor dining environment appears casual and welcoming. Their expressions suggest a.",,/Users/yixiaoz/Desktop/cs348k_proj/outputs/controlNetScale/baseline_structural_seg/cfg_7p5_control_0p5/000000025386/target.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/controlNetScale/baseline_structural_seg/cfg_7p5_control_0p5/000000025386/seg.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/controlNetScale/baseline_structural_seg/cfg_7p5_control_0p5/000000025386/generated.png,empty_text_plus_seg,4,7.5,0.5,20,0.6903,0.7622,22.0571
83531,A BBQ topped with lots of sausages sitting side by side.,"Several sausages cook on a barbecue grill above glowing heat while metal tongs rest nearby. The close-up perspective focuses on the food as it browns and develops grill marks. Smoke, cooking equipment, and the outdoor setting suggest a backyard gathering or cookout. The image emphasizes.",,/Users/yixiaoz/Desktop/cs348k_proj/outputs/controlNetScale/baseline_structural_seg/cfg_7p5_control_0p5/000000083531/target.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/controlNetScale/baseline_structural_seg/cfg_7p5_control_0p5/000000083531/seg.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/controlNetScale/baseline_structural_seg/cfg_7p5_control_0p5/000000083531/generated.png,empty_text_plus_seg,4,7.5,0.5,20,0.7595,0.7827,13.7891
98392,"A photo of a busy intersection with a bus, several cars and a clock tower.","A busy city intersection contains multiple cars, a bus, and a prominent clock tower rising above nearby buildings. Traffic moves through the streets while pedestrians and commercial activity contribute to the urban atmosphere. Architectural details and transportation infrastructure create a recognizable downtown setting. The image.",,/Users/yixiaoz/Desktop/cs348k_proj/outputs/controlNetScale/baseline_structural_seg/cfg_7p5_control_0p5/000000098392/target.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/controlNetScale/baseline_structural_seg/cfg_7p5_control_0p5/000000098392/seg.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/controlNetScale/baseline_structural_seg/cfg_7p5_control_0p5/000000098392/generated.png,empty_text_plus_seg,4,7.5,0.5,20,0.642,0.5989,18.3828
12576,An elderly woman seated at a table holding three pizzas.,"An elderly woman sits at a dining table with several pizzas placed in front of her. Glasses, dishes, and table settings suggest a meal shared with others outside the frame. The warm indoor environment creates a comfortable and social atmosphere. The image highlights casual dining.",,/Users/yixiaoz/Desktop/cs348k_proj/outputs/controlNetScale/baseline_structural_seg/cfg_7p5_control_0p5/000000012576/target.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/controlNetScale/baseline_structural_seg/cfg_7p5_control_0p5/000000012576/seg.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/controlNetScale/baseline_structural_seg/cfg_7p5_control_0p5/000000012576/generated.png,empty_text_plus_seg,4,7.5,0.5,20,0.7296,0.737,20.1954
22705,A woman in a short black dress is holding a champagne flute and standing in front of a refrigerator.,"A woman wearing a black dress stands confidently in a kitchen while holding a champagne flute. Stainless steel appliances, wooden cabinets, and household furnishings form the background. Her posture and expression suggest she may be attending a celebration, gathering, or special occasion. The image combines.",,/Users/yixiaoz/Desktop/cs348k_proj/outputs/controlNetScale/baseline_structural_seg/cfg_7p5_control_0p5/000000022705/target.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/controlNetScale/baseline_structural_seg/cfg_7p5_control_0p5/000000022705/seg.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/controlNetScale/baseline_structural_seg/cfg_7p5_control_0p5/000000022705/generated.png,empty_text_plus_seg,4,7.5,0.5,20,0.6941,0.6679,22.7835
26204,A group of cars waiting at an intersection for the light to change,"Cars wait at an urban intersection lined with buildings, trees, and traffic infrastructure. Vehicles occupy multiple lanes as they pause for a traffic signal before continuing through the city. Sidewalks, storefronts, and street signs contribute to the metropolitan atmosphere. The image emphasizes transportation systems, traffic.",,/Users/yixiaoz/Desktop/cs348k_proj/outputs/controlNetScale/baseline_structural_seg/cfg_7p5_control_0p5/000000026204/target.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/controlNetScale/baseline_structural_seg/cfg_7p5_control_0p5/000000026204/seg.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/controlNetScale/baseline_structural_seg/cfg_7p5_control_0p5/000000026204/generated.png,empty_text_plus_seg,4,7.5,0.5,20,0.609,0.4777,24.0452
31248,"Living room with white chairs and couches, fireplace and books on bookshelves.","A bright living room features white chairs, comfortable couches, bookshelves, and a fireplace serving as the central focal point. Decorative lamps, framed artwork, and neatly arranged furniture create an elegant and inviting atmosphere. Natural light and balanced interior design contribute to the room’s spacious appearance.",,/Users/yixiaoz/Desktop/cs348k_proj/outputs/controlNetScale/baseline_structural_seg/cfg_7p5_control_0p5/000000031248/target.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/controlNetScale/baseline_structural_seg/cfg_7p5_control_0p5/000000031248/seg.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/controlNetScale/baseline_structural_seg/cfg_7p5_control_0p5/000000031248/generated.png,empty_text_plus_seg,4,7.5,0.5,20,0.6591,0.6656,14.5293
107339,A pretty young lady standing in front of a couch behind a wooden table.,"A woman stands in a modern room near a couch and low wooden tables while another person sits nearby. Bright walls, large windows, and contemporary furniture create a clean and open interior space. The standing woman appears to be speaking, presenting, or interacting with the.",,/Users/yixiaoz/Desktop/cs348k_proj/outputs/controlNetScale/baseline_structural_seg/cfg_7p5_control_0p5/000000107339/target.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/controlNetScale/baseline_structural_seg/cfg_7p5_control_0p5/000000107339/seg.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/controlNetScale/baseline_structural_seg/cfg_7p5_control_0p5/000000107339/generated.png,empty_text_plus_seg,4,7.5,0.5,20,0.7749,0.5851,26.9518
87476,two people standing on the same skateboard and holding each other up.,"Two young people stand together at a public event while holding skateboards and interacting with one another. One person wears a helmet while colorful vehicles and event displays appear in the background. Their posture suggests friendship, instruction, or support during a skateboarding activity. The image.",,/Users/yixiaoz/Desktop/cs348k_proj/outputs/controlNetScale/baseline_structural_seg/cfg_7p5_control_0p5/000000087476/target.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/controlNetScale/baseline_structural_seg/cfg_7p5_control_0p5/000000087476/seg.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/controlNetScale/baseline_structural_seg/cfg_7p5_control_0p5/000000087476/generated.png,empty_text_plus_seg,4,7.5,0.5,20,0.7121,0.5365,25.2932
78748,"A couple of motorcycles in front of sign, with people standing around.","Several motorcycles are parked in front of a display area featuring brand signage while people gather nearby. The polished bikes are arranged for viewing, suggesting a motorcycle show, dealership event, or public exhibition. Spectators walk around the display, examining the vehicles and socializing. The image.",,/Users/yixiaoz/Desktop/cs348k_proj/outputs/controlNetScale/baseline_structural_seg/cfg_7p5_control_0p5/000000078748/target.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/controlNetScale/baseline_structural_seg/cfg_7p5_control_0p5/000000078748/seg.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/controlNetScale/baseline_structural_seg/cfg_7p5_control_0p5/000000078748/generated.png,empty_text_plus_seg,4,7.5,0.5,20,0.7408,0.7278,18.7138
29596,"A room with a couch, table set with dinnerware and a television.","A hotel-style room contains a couch, television, dining table, and neatly arranged place settings. Warm lighting, curtains, and decorative furnishings create a comfortable and welcoming atmosphere. The table is prepared for a meal, suggesting hospitality or room service. The image highlights interior design, temporary accommodations.",,/Users/yixiaoz/Desktop/cs348k_proj/outputs/controlNetScale/baseline_structural_seg/cfg_7p5_control_0p5/000000029596/target.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/controlNetScale/baseline_structural_seg/cfg_7p5_control_0p5/000000029596/seg.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/controlNetScale/baseline_structural_seg/cfg_7p5_control_0p5/000000029596/generated.png,empty_text_plus_seg,4,7.5,0.5,20,0.6621,0.4773,27.184
33854,"parked cars, motorcycles and buses on a cobblestone parking lot next to a street.","Cars, buses, and motorcycles occupy a cobblestone parking area near a city street lined with buildings. The scene contains multiple forms of transportation gathered within a shared urban space. Pedestrians move through the area while parked vehicles await their drivers. The image captures urban infrastructure.",,/Users/yixiaoz/Desktop/cs348k_proj/outputs/controlNetScale/baseline_structural_seg/cfg_7p5_control_0p5/000000033854/target.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/controlNetScale/baseline_structural_seg/cfg_7p5_control_0p5/000000033854/seg.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/controlNetScale/baseline_structural_seg/cfg_7p5_control_0p5/000000033854/generated.png,empty_text_plus_seg,4,7.5,0.5,20,0.689,0.6189,11.2602
36844,a black couch a green chair a red chair a mirror and a ceiling fan,"A living room contains a black couch, colorful chairs, a ceiling fan, and large windows that allow natural light into the space. Various pieces of furniture and decorative items are arranged throughout the room, creating a comfortable residential environment. The layout suggests an area designed.",,/Users/yixiaoz/Desktop/cs348k_proj/outputs/controlNetScale/baseline_structural_seg/cfg_7p5_control_0p5/000000036844/target.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/controlNetScale/baseline_structural_seg/cfg_7p5_control_0p5/000000036844/seg.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/controlNetScale/baseline_structural_seg/cfg_7p5_control_0p5/000000036844/generated.png,empty_text_plus_seg,4,7.5,0.5,20,0.6231,0.4637,30.6045
1000,A group of kids posing for a picture on a tennis court.,A large group of children gather together on a tennis court while posing for a photograph. Some hold tennis equipment while others stand closely beside teammates and friends. The outdoor sports facility provides a bright and energetic setting. Smiles and casual poses suggest a team.,,/Users/yixiaoz/Desktop/cs348k_proj/outputs/controlNetScale/baseline_structural_seg/cfg_7p5_control_0p5/000000001000/target.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/controlNetScale/baseline_structural_seg/cfg_7p5_control_0p5/000000001000/seg.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/controlNetScale/baseline_structural_seg/cfg_7p5_control_0p5/000000001000/generated.png,empty_text_plus_seg,4,7.5,0.5,20,0.7218,0.5714,18.108
55528,A man holding a paper bag while showing the camera a toothbrush.,"A man sits in a chair while holding a paper bag and displaying a toothbrush toward the camera. His expression suggests humor or casual conversation as he presents the object. The indoor environment appears relaxed and informal, with household furnishings visible around him. The image.",,/Users/yixiaoz/Desktop/cs348k_proj/outputs/controlNetScale/baseline_structural_seg/cfg_7p5_control_0p5/000000055528/target.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/controlNetScale/baseline_structural_seg/cfg_7p5_control_0p5/000000055528/seg.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/controlNetScale/baseline_structural_seg/cfg_7p5_control_0p5/000000055528/generated.png,empty_text_plus_seg,4,7.5,0.5,20,0.6762,0.7295,18.41
