coco_id,caption,dense_caption,prompt,target_path,canny_path,generated_path,modality,guidance_scale,controlnet_conditioning_scale,num_inference_steps,LPIPS_Distance,DreamSim_Distance,CLIP_Score
20571,A tugboat sits beside a ferry on placid water with a mountain in the distance.,"Several fishing boats are docked beside a harbor on calm water, with hills or mountains visible in the distance. Ropes, masts, and harbor equipment line the waterfront while the boats rest quietly along the dock. The scene reflects a working maritime environment and highlights the.","Several fishing boats are docked beside a harbor on calm water, with hills or mountains visible in the distance. Ropes, masts, and harbor equipment line the waterfront while the boats rest quietly along the dock. The scene reflects a working maritime environment and highlights the.",/Users/sophiahuang/Desktop/CS348K/cs348k_proj/outputs/controlnet_canny/cfg_3p0_control_1p0/000000020571/target.png,/Users/sophiahuang/Desktop/CS348K/cs348k_proj/outputs/controlnet_canny/cfg_3p0_control_1p0/000000020571/canny.png,/Users/sophiahuang/Desktop/CS348K/cs348k_proj/outputs/controlnet_canny/cfg_3p0_control_1p0/000000020571/generated.png,dense_text_plus_canny,3.0,1.0,20,0.4984,0.4339,28.4678
84362,A toddler and cat are in a living room with open curtains.,"A toddler and a cat occupy a cozy living room illuminated by daylight coming through large windows with open curtains. Sofas and chairs surround the room, while the child sits or plays near the center of the space. The cat relaxes nearby, contributing to the.","A toddler and a cat occupy a cozy living room illuminated by daylight coming through large windows with open curtains. Sofas and chairs surround the room, while the child sits or plays near the center of the space. The cat relaxes nearby, contributing to the.",/Users/sophiahuang/Desktop/CS348K/cs348k_proj/outputs/controlnet_canny/cfg_3p0_control_1p0/000000084362/target.png,/Users/sophiahuang/Desktop/CS348K/cs348k_proj/outputs/controlnet_canny/cfg_3p0_control_1p0/000000084362/canny.png,/Users/sophiahuang/Desktop/CS348K/cs348k_proj/outputs/controlnet_canny/cfg_3p0_control_1p0/000000084362/generated.png,dense_text_plus_canny,3.0,1.0,20,0.4728,0.5274,29.9371
62808,Man photographing a fresh pizza his tired buddy just wants to eat,"A freshly baked pizza sits on a table in a restaurant while one man photographs it with a camera or phone. Another man sits nearby waiting to eat, looking toward the meal. Plates and dining items surround the pizza, suggesting the meal is about to.","A freshly baked pizza sits on a table in a restaurant while one man photographs it with a camera or phone. Another man sits nearby waiting to eat, looking toward the meal. Plates and dining items surround the pizza, suggesting the meal is about to.",/Users/sophiahuang/Desktop/CS348K/cs348k_proj/outputs/controlnet_canny/cfg_3p0_control_1p0/000000062808/target.png,/Users/sophiahuang/Desktop/CS348K/cs348k_proj/outputs/controlnet_canny/cfg_3p0_control_1p0/000000062808/canny.png,/Users/sophiahuang/Desktop/CS348K/cs348k_proj/outputs/controlnet_canny/cfg_3p0_control_1p0/000000062808/generated.png,dense_text_plus_canny,3.0,1.0,20,0.4655,0.2052,34.5271
106235,A living room featuring a comfortable seating arrangement of chairs and tables.,"A comfortable living room features sofas, armchairs, lamps, and a coffee table arranged around a central seating area. Warm lighting and decorative furnishings create a welcoming atmosphere. The room appears carefully organized for relaxation and conversation, with furniture positioned to encourage social interaction. Soft colors.","A comfortable living room features sofas, armchairs, lamps, and a coffee table arranged around a central seating area. Warm lighting and decorative furnishings create a welcoming atmosphere. The room appears carefully organized for relaxation and conversation, with furniture positioned to encourage social interaction. Soft colors.",/Users/sophiahuang/Desktop/CS348K/cs348k_proj/outputs/controlnet_canny/cfg_3p0_control_1p0/000000106235/target.png,/Users/sophiahuang/Desktop/CS348K/cs348k_proj/outputs/controlnet_canny/cfg_3p0_control_1p0/000000106235/canny.png,/Users/sophiahuang/Desktop/CS348K/cs348k_proj/outputs/controlnet_canny/cfg_3p0_control_1p0/000000106235/generated.png,dense_text_plus_canny,3.0,1.0,20,0.6278,0.377,27.7293
117425,A young boy with a spoon looking at a birthday cupcake.,"A young child sits at a wooden table while looking closely at a small birthday cupcake decorated with a candle. The toddler appears curious and fascinated by the treat positioned directly in front of them. An adult stands nearby, partially visible, supervising the moment. Warm.","A young child sits at a wooden table while looking closely at a small birthday cupcake decorated with a candle. The toddler appears curious and fascinated by the treat positioned directly in front of them. An adult stands nearby, partially visible, supervising the moment. Warm.",/Users/sophiahuang/Desktop/CS348K/cs348k_proj/outputs/controlnet_canny/cfg_3p0_control_1p0/000000117425/target.png,/Users/sophiahuang/Desktop/CS348K/cs348k_proj/outputs/controlnet_canny/cfg_3p0_control_1p0/000000117425/canny.png,/Users/sophiahuang/Desktop/CS348K/cs348k_proj/outputs/controlnet_canny/cfg_3p0_control_1p0/000000117425/generated.png,dense_text_plus_canny,3.0,1.0,20,0.5176,0.2675,38.5806
100624,A girl is standing by a storefront while talking on her phone.,"A young woman stands on a city sidewalk at night while talking on her mobile phone. Storefront windows, streetlights, and blurred city lights illuminate the background, creating an urban evening atmosphere. She appears focused on her conversation while standing near a shop entrance. The image.","A young woman stands on a city sidewalk at night while talking on her mobile phone. Storefront windows, streetlights, and blurred city lights illuminate the background, creating an urban evening atmosphere. She appears focused on her conversation while standing near a shop entrance. The image.",/Users/sophiahuang/Desktop/CS348K/cs348k_proj/outputs/controlnet_canny/cfg_3p0_control_1p0/000000100624/target.png,/Users/sophiahuang/Desktop/CS348K/cs348k_proj/outputs/controlnet_canny/cfg_3p0_control_1p0/000000100624/canny.png,/Users/sophiahuang/Desktop/CS348K/cs348k_proj/outputs/controlnet_canny/cfg_3p0_control_1p0/000000100624/generated.png,dense_text_plus_canny,3.0,1.0,20,0.595,0.3889,33.6638
24243,"Two ladies seated with cups of drinks, one smoking while the other seated inside a fridge",Two women sit near a storefront or street-side seating area while holding drinks. One woman smokes a cigarette while the other sits inside a display-like enclosure resembling a refrigerator or booth. The unusual arrangement creates an eye-catching urban scene. Pedestrians and city elements appear in.,Two women sit near a storefront or street-side seating area while holding drinks. One woman smokes a cigarette while the other sits inside a display-like enclosure resembling a refrigerator or booth. The unusual arrangement creates an eye-catching urban scene. Pedestrians and city elements appear in.,/Users/sophiahuang/Desktop/CS348K/cs348k_proj/outputs/controlnet_canny/cfg_3p0_control_1p0/000000024243/target.png,/Users/sophiahuang/Desktop/CS348K/cs348k_proj/outputs/controlnet_canny/cfg_3p0_control_1p0/000000024243/canny.png,/Users/sophiahuang/Desktop/CS348K/cs348k_proj/outputs/controlnet_canny/cfg_3p0_control_1p0/000000024243/generated.png,dense_text_plus_canny,3.0,1.0,20,0.4334,0.3211,37.3686
31296,"A group of people, some in leftover US army clothing, sit at tables in a large dining room.","A large group of people gather around tables inside a spacious dining room decorated with military memorabilia and clothing. The diners appear engaged in conversation while sharing food and drinks. Wooden floors, warm lighting, and the arrangement of tables create a communal atmosphere. The image.","A large group of people gather around tables inside a spacious dining room decorated with military memorabilia and clothing. The diners appear engaged in conversation while sharing food and drinks. Wooden floors, warm lighting, and the arrangement of tables create a communal atmosphere. The image.",/Users/sophiahuang/Desktop/CS348K/cs348k_proj/outputs/controlnet_canny/cfg_3p0_control_1p0/000000031296/target.png,/Users/sophiahuang/Desktop/CS348K/cs348k_proj/outputs/controlnet_canny/cfg_3p0_control_1p0/000000031296/canny.png,/Users/sophiahuang/Desktop/CS348K/cs348k_proj/outputs/controlnet_canny/cfg_3p0_control_1p0/000000031296/generated.png,dense_text_plus_canny,3.0,1.0,20,0.4727,0.2904,36.2447
40083,a vintage photo of some people sitting under an umbrella,"This black-and-white photograph shows several people seated beneath a large umbrella beside a street or outdoor market area. Tables, chairs, and nearby structures suggest a casual public gathering place. The monochrome presentation gives the image a vintage appearance, emphasizing everyday social activity and street life.","This black-and-white photograph shows several people seated beneath a large umbrella beside a street or outdoor market area. Tables, chairs, and nearby structures suggest a casual public gathering place. The monochrome presentation gives the image a vintage appearance, emphasizing everyday social activity and street life.",/Users/sophiahuang/Desktop/CS348K/cs348k_proj/outputs/controlnet_canny/cfg_3p0_control_1p0/000000040083/target.png,/Users/sophiahuang/Desktop/CS348K/cs348k_proj/outputs/controlnet_canny/cfg_3p0_control_1p0/000000040083/canny.png,/Users/sophiahuang/Desktop/CS348K/cs348k_proj/outputs/controlnet_canny/cfg_3p0_control_1p0/000000040083/generated.png,dense_text_plus_canny,3.0,1.0,20,0.4035,0.1976,31.8234
36936,A man and woman sitting on a couch playing a video game.,"A man and woman sit together on a couch in a living room while playing a video game. A television displays the game in front of them, and snacks or drinks are visible on nearby tables. The indoor setting feels comfortable and informal, with warm.","A man and woman sit together on a couch in a living room while playing a video game. A television displays the game in front of them, and snacks or drinks are visible on nearby tables. The indoor setting feels comfortable and informal, with warm.",/Users/sophiahuang/Desktop/CS348K/cs348k_proj/outputs/controlnet_canny/cfg_3p0_control_1p0/000000036936/target.png,/Users/sophiahuang/Desktop/CS348K/cs348k_proj/outputs/controlnet_canny/cfg_3p0_control_1p0/000000036936/canny.png,/Users/sophiahuang/Desktop/CS348K/cs348k_proj/outputs/controlnet_canny/cfg_3p0_control_1p0/000000036936/generated.png,dense_text_plus_canny,3.0,1.0,20,0.5595,0.3963,31.3325
18150,A man with a receding hairline offers a slice of pizza to a toddler.,"A man with a receding hairline offers a slice of pizza to a young child seated nearby. The pair appear engaged in a friendly interaction, with the child focusing on the food being presented. The indoor setting suggests a casual family meal or gathering. The.","A man with a receding hairline offers a slice of pizza to a young child seated nearby. The pair appear engaged in a friendly interaction, with the child focusing on the food being presented. The indoor setting suggests a casual family meal or gathering. The.",/Users/sophiahuang/Desktop/CS348K/cs348k_proj/outputs/controlnet_canny/cfg_3p0_control_1p0/000000018150/target.png,/Users/sophiahuang/Desktop/CS348K/cs348k_proj/outputs/controlnet_canny/cfg_3p0_control_1p0/000000018150/canny.png,/Users/sophiahuang/Desktop/CS348K/cs348k_proj/outputs/controlnet_canny/cfg_3p0_control_1p0/000000018150/generated.png,dense_text_plus_canny,3.0,1.0,20,0.5855,0.3012,34.9656
115870,Some people hanging around in a living room with a big couch.,Several people relax in a spacious living room centered around a large couch and coffee table. Some sit while others stand and converse near large windows that bring natural light into the room. Household decorations and comfortable furniture create a welcoming atmosphere. The scene captures.,Several people relax in a spacious living room centered around a large couch and coffee table. Some sit while others stand and converse near large windows that bring natural light into the room. Household decorations and comfortable furniture create a welcoming atmosphere. The scene captures.,/Users/sophiahuang/Desktop/CS348K/cs348k_proj/outputs/controlnet_canny/cfg_3p0_control_1p0/000000115870/target.png,/Users/sophiahuang/Desktop/CS348K/cs348k_proj/outputs/controlnet_canny/cfg_3p0_control_1p0/000000115870/canny.png,/Users/sophiahuang/Desktop/CS348K/cs348k_proj/outputs/controlnet_canny/cfg_3p0_control_1p0/000000115870/generated.png,dense_text_plus_canny,3.0,1.0,20,0.4527,0.3998,31.7544
32901,Four men are standing together behind a group of red chairs.,"Four men stand together behind a row of red chairs in an indoor event or meeting room. They smile toward the camera and appear dressed in semi-formal attire, suggesting a gathering, celebration, or professional occasion. The composition resembles a group portrait, with the individuals positioned.","Four men stand together behind a row of red chairs in an indoor event or meeting room. They smile toward the camera and appear dressed in semi-formal attire, suggesting a gathering, celebration, or professional occasion. The composition resembles a group portrait, with the individuals positioned.",/Users/sophiahuang/Desktop/CS348K/cs348k_proj/outputs/controlnet_canny/cfg_3p0_control_1p0/000000032901/target.png,/Users/sophiahuang/Desktop/CS348K/cs348k_proj/outputs/controlnet_canny/cfg_3p0_control_1p0/000000032901/canny.png,/Users/sophiahuang/Desktop/CS348K/cs348k_proj/outputs/controlnet_canny/cfg_3p0_control_1p0/000000032901/generated.png,dense_text_plus_canny,3.0,1.0,20,0.5257,0.4111,26.6598
25560,A cat perches on top of an entertainment center in front of a TV.,"A cat perches on top of an entertainment center directly in front of a television screen. The television displays a person on screen, while the cat appears more interested in the elevated resting spot than the program itself. Household electronics and furniture surround the scene.","A cat perches on top of an entertainment center directly in front of a television screen. The television displays a person on screen, while the cat appears more interested in the elevated resting spot than the program itself. Household electronics and furniture surround the scene.",/Users/sophiahuang/Desktop/CS348K/cs348k_proj/outputs/controlnet_canny/cfg_3p0_control_1p0/000000025560/target.png,/Users/sophiahuang/Desktop/CS348K/cs348k_proj/outputs/controlnet_canny/cfg_3p0_control_1p0/000000025560/canny.png,/Users/sophiahuang/Desktop/CS348K/cs348k_proj/outputs/controlnet_canny/cfg_3p0_control_1p0/000000025560/generated.png,dense_text_plus_canny,3.0,1.0,20,0.5003,0.3916,37.5413
115245,Several suitcases on wheels leaning up against one long table with chairs.,"Several suitcases of different sizes stand upright beside a long table and a row of chairs in what appears to be a waiting area or meeting room. The luggage is grouped together on a polished wooden floor, suggesting recent travel, arrival, or preparation for departure.","Several suitcases of different sizes stand upright beside a long table and a row of chairs in what appears to be a waiting area or meeting room. The luggage is grouped together on a polished wooden floor, suggesting recent travel, arrival, or preparation for departure.",/Users/sophiahuang/Desktop/CS348K/cs348k_proj/outputs/controlnet_canny/cfg_3p0_control_1p0/000000115245/target.png,/Users/sophiahuang/Desktop/CS348K/cs348k_proj/outputs/controlnet_canny/cfg_3p0_control_1p0/000000115245/canny.png,/Users/sophiahuang/Desktop/CS348K/cs348k_proj/outputs/controlnet_canny/cfg_3p0_control_1p0/000000115245/generated.png,dense_text_plus_canny,3.0,1.0,20,0.5919,0.5277,33.6197
5001,A group of people holding a large pair of scissors to a ribbon.,"A crowd of adults and children gather around a ceremonial ribbon-cutting event. Several people smile and pose while a large pair of scissors is used to cut a ribbon stretched across the foreground. Balloons, cameras, and excited expressions contribute to the celebratory atmosphere. The gathering.","A crowd of adults and children gather around a ceremonial ribbon-cutting event. Several people smile and pose while a large pair of scissors is used to cut a ribbon stretched across the foreground. Balloons, cameras, and excited expressions contribute to the celebratory atmosphere. The gathering.",/Users/sophiahuang/Desktop/CS348K/cs348k_proj/outputs/controlnet_canny/cfg_3p0_control_1p0/000000005001/target.png,/Users/sophiahuang/Desktop/CS348K/cs348k_proj/outputs/controlnet_canny/cfg_3p0_control_1p0/000000005001/canny.png,/Users/sophiahuang/Desktop/CS348K/cs348k_proj/outputs/controlnet_canny/cfg_3p0_control_1p0/000000005001/generated.png,dense_text_plus_canny,3.0,1.0,20,0.5341,0.4174,34.2
3934,A young girl in the foreground and a woman in a bridal dress and other adults in the background.,"A young girl wearing a light-colored dress stands in the foreground of a living room while adults gather in the background. Motion blur gives the impression of movement and activity throughout the room. Furniture, decorations, and warm indoor lighting create a family-oriented atmosphere. The scene.","A young girl wearing a light-colored dress stands in the foreground of a living room while adults gather in the background. Motion blur gives the impression of movement and activity throughout the room. Furniture, decorations, and warm indoor lighting create a family-oriented atmosphere. The scene.",/Users/sophiahuang/Desktop/CS348K/cs348k_proj/outputs/controlnet_canny/cfg_3p0_control_1p0/000000003934/target.png,/Users/sophiahuang/Desktop/CS348K/cs348k_proj/outputs/controlnet_canny/cfg_3p0_control_1p0/000000003934/canny.png,/Users/sophiahuang/Desktop/CS348K/cs348k_proj/outputs/controlnet_canny/cfg_3p0_control_1p0/000000003934/generated.png,dense_text_plus_canny,3.0,1.0,20,0.5197,0.3987,34.3729
91500,Two kids hanging out playing video games on folding chairs.,"Two young men sit on folding chairs while playing a video game together indoors. Each player holds a game controller and focuses on an off-camera television or display. The room contains tables, chairs, and household furnishings that suggest a casual social gathering. Their relaxed posture.","Two young men sit on folding chairs while playing a video game together indoors. Each player holds a game controller and focuses on an off-camera television or display. The room contains tables, chairs, and household furnishings that suggest a casual social gathering. Their relaxed posture.",/Users/sophiahuang/Desktop/CS348K/cs348k_proj/outputs/controlnet_canny/cfg_3p0_control_1p0/000000091500/target.png,/Users/sophiahuang/Desktop/CS348K/cs348k_proj/outputs/controlnet_canny/cfg_3p0_control_1p0/000000091500/canny.png,/Users/sophiahuang/Desktop/CS348K/cs348k_proj/outputs/controlnet_canny/cfg_3p0_control_1p0/000000091500/generated.png,dense_text_plus_canny,3.0,1.0,20,0.512,0.3968,35.0355
82696,a white and black bird is walking by a table and some chairs,"A white and black bird walks across the floor of an indoor dining area filled with tables and chairs. The bird moves freely between the furniture, creating an unusual contrast between wildlife and a human-designed environment. Empty chairs and table arrangements suggest a cafeteria, restaurant.","A white and black bird walks across the floor of an indoor dining area filled with tables and chairs. The bird moves freely between the furniture, creating an unusual contrast between wildlife and a human-designed environment. Empty chairs and table arrangements suggest a cafeteria, restaurant.",/Users/sophiahuang/Desktop/CS348K/cs348k_proj/outputs/controlnet_canny/cfg_3p0_control_1p0/000000082696/target.png,/Users/sophiahuang/Desktop/CS348K/cs348k_proj/outputs/controlnet_canny/cfg_3p0_control_1p0/000000082696/canny.png,/Users/sophiahuang/Desktop/CS348K/cs348k_proj/outputs/controlnet_canny/cfg_3p0_control_1p0/000000082696/generated.png,dense_text_plus_canny,3.0,1.0,20,0.526,0.3434,39.0247
25986,"Food is on the counter including a glass of water, rice, vegetables, and more","Several plates of food are arranged on a kitchen counter, including vegetables, rice, and prepared dishes ready to be served. Bowls, utensils, and drinking glasses surround the meal preparation area. The countertop is busy with ingredients and completed dishes, suggesting an active cooking session or.","Several plates of food are arranged on a kitchen counter, including vegetables, rice, and prepared dishes ready to be served. Bowls, utensils, and drinking glasses surround the meal preparation area. The countertop is busy with ingredients and completed dishes, suggesting an active cooking session or.",/Users/sophiahuang/Desktop/CS348K/cs348k_proj/outputs/controlnet_canny/cfg_3p0_control_1p0/000000025986/target.png,/Users/sophiahuang/Desktop/CS348K/cs348k_proj/outputs/controlnet_canny/cfg_3p0_control_1p0/000000025986/canny.png,/Users/sophiahuang/Desktop/CS348K/cs348k_proj/outputs/controlnet_canny/cfg_3p0_control_1p0/000000025986/generated.png,dense_text_plus_canny,3.0,1.0,20,0.5606,0.3386,31.6117
17899,Woman working with large assortment of baked goods at kitchen table.,An older woman works at a kitchen table covered with baking supplies and a large assortment of cookies or pastries. Trays of baked goods are arranged across the tabletop while ingredients and utensils remain nearby. The woman appears focused on decorating or organizing the treats.,An older woman works at a kitchen table covered with baking supplies and a large assortment of cookies or pastries. Trays of baked goods are arranged across the tabletop while ingredients and utensils remain nearby. The woman appears focused on decorating or organizing the treats.,/Users/sophiahuang/Desktop/CS348K/cs348k_proj/outputs/controlnet_canny/cfg_3p0_control_1p0/000000017899/target.png,/Users/sophiahuang/Desktop/CS348K/cs348k_proj/outputs/controlnet_canny/cfg_3p0_control_1p0/000000017899/canny.png,/Users/sophiahuang/Desktop/CS348K/cs348k_proj/outputs/controlnet_canny/cfg_3p0_control_1p0/000000017899/generated.png,dense_text_plus_canny,3.0,1.0,20,0.5164,0.2893,36.2302
36494,"A crowd of people sitting in a room, with a clock tower in front.","A large crowd gathers inside a spacious hall featuring an enormous illuminated clock structure mounted on the wall. People sit and stand around tables while enjoying food, drinks, and conversation. The architecture, lighting, and oversized clock create a dramatic focal point within the room. The.","A large crowd gathers inside a spacious hall featuring an enormous illuminated clock structure mounted on the wall. People sit and stand around tables while enjoying food, drinks, and conversation. The architecture, lighting, and oversized clock create a dramatic focal point within the room. The.",/Users/sophiahuang/Desktop/CS348K/cs348k_proj/outputs/controlnet_canny/cfg_3p0_control_1p0/000000036494/target.png,/Users/sophiahuang/Desktop/CS348K/cs348k_proj/outputs/controlnet_canny/cfg_3p0_control_1p0/000000036494/canny.png,/Users/sophiahuang/Desktop/CS348K/cs348k_proj/outputs/controlnet_canny/cfg_3p0_control_1p0/000000036494/generated.png,dense_text_plus_canny,3.0,1.0,20,0.4908,0.2782,31.5607
24610,There is a laptop computer in a room with a couch and a bookcase.,"A quiet room contains a desk with a laptop computer, bookshelves filled with books, and a couch positioned along one wall. Warm lighting and simple furnishings create a calm, comfortable environment suitable for reading, studying, or working. The arrangement suggests a personal living space or.","A quiet room contains a desk with a laptop computer, bookshelves filled with books, and a couch positioned along one wall. Warm lighting and simple furnishings create a calm, comfortable environment suitable for reading, studying, or working. The arrangement suggests a personal living space or.",/Users/sophiahuang/Desktop/CS348K/cs348k_proj/outputs/controlnet_canny/cfg_3p0_control_1p0/000000024610/target.png,/Users/sophiahuang/Desktop/CS348K/cs348k_proj/outputs/controlnet_canny/cfg_3p0_control_1p0/000000024610/canny.png,/Users/sophiahuang/Desktop/CS348K/cs348k_proj/outputs/controlnet_canny/cfg_3p0_control_1p0/000000024610/generated.png,dense_text_plus_canny,3.0,1.0,20,0.6265,0.4461,28.6442
18380,a family sitting around a long table filled with a lot of food,"A large family gathers around a long dining table filled with food, drinks, and serving dishes. Adults and children smile toward the camera while seated closely together in a warm home environment. The table is crowded with meals prepared for sharing, creating a festive atmosphere.","A large family gathers around a long dining table filled with food, drinks, and serving dishes. Adults and children smile toward the camera while seated closely together in a warm home environment. The table is crowded with meals prepared for sharing, creating a festive atmosphere.",/Users/sophiahuang/Desktop/CS348K/cs348k_proj/outputs/controlnet_canny/cfg_3p0_control_1p0/000000018380/target.png,/Users/sophiahuang/Desktop/CS348K/cs348k_proj/outputs/controlnet_canny/cfg_3p0_control_1p0/000000018380/canny.png,/Users/sophiahuang/Desktop/CS348K/cs348k_proj/outputs/controlnet_canny/cfg_3p0_control_1p0/000000018380/generated.png,dense_text_plus_canny,3.0,1.0,20,0.4812,0.191,34.7901
102411,Two people sitting on a motorcycle in the street next to a beach.,"Two people sit on a motorcycle parked beside a waterfront area near a beach. The ocean, shoreline, and distant scenery provide a scenic backdrop while the riders pause along the road. Nearby pedestrians and open coastal views contribute to the relaxed atmosphere. The image combines.","Two people sit on a motorcycle parked beside a waterfront area near a beach. The ocean, shoreline, and distant scenery provide a scenic backdrop while the riders pause along the road. Nearby pedestrians and open coastal views contribute to the relaxed atmosphere. The image combines.",/Users/sophiahuang/Desktop/CS348K/cs348k_proj/outputs/controlnet_canny/cfg_3p0_control_1p0/000000102411/target.png,/Users/sophiahuang/Desktop/CS348K/cs348k_proj/outputs/controlnet_canny/cfg_3p0_control_1p0/000000102411/canny.png,/Users/sophiahuang/Desktop/CS348K/cs348k_proj/outputs/controlnet_canny/cfg_3p0_control_1p0/000000102411/generated.png,dense_text_plus_canny,3.0,1.0,20,0.4574,0.2833,33.5627
99053,"A bowl of noodles, meat, broccoli and carrots in a sauce with a fork.","A bowl of noodles mixed with meat, broccoli, carrots, and vegetables sits on a table with a fork resting inside. The colorful ingredients are coated in sauce and arranged casually within the bowl. The close-up perspective focuses attention on the meal while minimizing background distractions.","A bowl of noodles mixed with meat, broccoli, carrots, and vegetables sits on a table with a fork resting inside. The colorful ingredients are coated in sauce and arranged casually within the bowl. The close-up perspective focuses attention on the meal while minimizing background distractions.",/Users/sophiahuang/Desktop/CS348K/cs348k_proj/outputs/controlnet_canny/cfg_3p0_control_1p0/000000099053/target.png,/Users/sophiahuang/Desktop/CS348K/cs348k_proj/outputs/controlnet_canny/cfg_3p0_control_1p0/000000099053/canny.png,/Users/sophiahuang/Desktop/CS348K/cs348k_proj/outputs/controlnet_canny/cfg_3p0_control_1p0/000000099053/generated.png,dense_text_plus_canny,3.0,1.0,20,0.5697,0.3736,28.4413
84650,THERE IS A CAT THAT IS SITTION ON TOP OF THE SUITCASE,A cat rests comfortably on top of a large suitcase surrounded by luggage and travel bags. The animal appears relaxed despite sitting among items associated with movement and transportation. The scene suggests preparation for a trip or recent arrival. The contrast between the cat’s calm.,A cat rests comfortably on top of a large suitcase surrounded by luggage and travel bags. The animal appears relaxed despite sitting among items associated with movement and transportation. The scene suggests preparation for a trip or recent arrival. The contrast between the cat’s calm.,/Users/sophiahuang/Desktop/CS348K/cs348k_proj/outputs/controlnet_canny/cfg_3p0_control_1p0/000000084650/target.png,/Users/sophiahuang/Desktop/CS348K/cs348k_proj/outputs/controlnet_canny/cfg_3p0_control_1p0/000000084650/canny.png,/Users/sophiahuang/Desktop/CS348K/cs348k_proj/outputs/controlnet_canny/cfg_3p0_control_1p0/000000084650/generated.png,dense_text_plus_canny,3.0,1.0,20,0.5444,0.3991,34.2275
114049,"People inside a commuter train, with their luggage and bicycles.","Passengers stand inside a crowded train car surrounded by luggage, bicycles, and personal belongings. The narrow aisle is filled with travelers preparing for or continuing their journey. Bicycle wheels, suitcases, and overhead fixtures emphasize the transportation setting. The image captures the realities of public transit.","Passengers stand inside a crowded train car surrounded by luggage, bicycles, and personal belongings. The narrow aisle is filled with travelers preparing for or continuing their journey. Bicycle wheels, suitcases, and overhead fixtures emphasize the transportation setting. The image captures the realities of public transit.",/Users/sophiahuang/Desktop/CS348K/cs348k_proj/outputs/controlnet_canny/cfg_3p0_control_1p0/000000114049/target.png,/Users/sophiahuang/Desktop/CS348K/cs348k_proj/outputs/controlnet_canny/cfg_3p0_control_1p0/000000114049/canny.png,/Users/sophiahuang/Desktop/CS348K/cs348k_proj/outputs/controlnet_canny/cfg_3p0_control_1p0/000000114049/generated.png,dense_text_plus_canny,3.0,1.0,20,0.5123,0.442,30.3669
100723,Crown marching in one direction in a lightly attended protest.,"A group of protesters march through a public street carrying signs and banners while moving together in the same direction. Participants of different ages fill the scene, creating a visible demonstration of collective action. The signs suggest support for a social or political cause, while.","A group of protesters march through a public street carrying signs and banners while moving together in the same direction. Participants of different ages fill the scene, creating a visible demonstration of collective action. The signs suggest support for a social or political cause, while.",/Users/sophiahuang/Desktop/CS348K/cs348k_proj/outputs/controlnet_canny/cfg_3p0_control_1p0/000000100723/target.png,/Users/sophiahuang/Desktop/CS348K/cs348k_proj/outputs/controlnet_canny/cfg_3p0_control_1p0/000000100723/canny.png,/Users/sophiahuang/Desktop/CS348K/cs348k_proj/outputs/controlnet_canny/cfg_3p0_control_1p0/000000100723/generated.png,dense_text_plus_canny,3.0,1.0,20,0.4802,0.2307,31.3043
40471,A painted white kitchen with a refrigerator and an automatic dish washer next to an oven stove.,"A clean white kitchen contains a refrigerator, oven, dishwasher, cabinets, and countertops arranged in a practical layout. Bright lighting reflects off the appliances and tiled surfaces, creating an organized and modern appearance. The room appears ready for cooking and daily household use. The image emphasizes.","A clean white kitchen contains a refrigerator, oven, dishwasher, cabinets, and countertops arranged in a practical layout. Bright lighting reflects off the appliances and tiled surfaces, creating an organized and modern appearance. The room appears ready for cooking and daily household use. The image emphasizes.",/Users/sophiahuang/Desktop/CS348K/cs348k_proj/outputs/controlnet_canny/cfg_3p0_control_1p0/000000040471/target.png,/Users/sophiahuang/Desktop/CS348K/cs348k_proj/outputs/controlnet_canny/cfg_3p0_control_1p0/000000040471/canny.png,/Users/sophiahuang/Desktop/CS348K/cs348k_proj/outputs/controlnet_canny/cfg_3p0_control_1p0/000000040471/generated.png,dense_text_plus_canny,3.0,1.0,20,0.4876,0.3089,33.2464
100238,A family standing next to each other while holding frisbees.,"A family stands outdoors together while holding colorful frisbees. Adults and children pose side by side in a grassy area, appearing relaxed and cheerful. The open environment suggests a park, recreational field, or family gathering. Their casual clothing and outdoor setting contribute to a friendly.","A family stands outdoors together while holding colorful frisbees. Adults and children pose side by side in a grassy area, appearing relaxed and cheerful. The open environment suggests a park, recreational field, or family gathering. Their casual clothing and outdoor setting contribute to a friendly.",/Users/sophiahuang/Desktop/CS348K/cs348k_proj/outputs/controlnet_canny/cfg_3p0_control_1p0/000000100238/target.png,/Users/sophiahuang/Desktop/CS348K/cs348k_proj/outputs/controlnet_canny/cfg_3p0_control_1p0/000000100238/canny.png,/Users/sophiahuang/Desktop/CS348K/cs348k_proj/outputs/controlnet_canny/cfg_3p0_control_1p0/000000100238/generated.png,dense_text_plus_canny,3.0,1.0,20,0.4206,0.3483,32.4824
