coco_id,caption,dense_caption,prompt,target_path,canny_path,generated_path,modality,experiment_id,guidance_scale,controlnet_conditioning_scale,num_inference_steps,LPIPS_Distance,DreamSim_Distance,CLIP_Score
80932,A little boy sits at a table in a restaurant eating a slice of pizza.,"A young boy sits at a restaurant table eating a large slice of pizza. He holds the pizza close to his mouth while leaning over a white plate, concentrating on the meal. Other diners and wooden booth seating are visible in the background, creating a.","A young boy sits at a restaurant table eating a large slice of pizza. He holds the pizza close to his mouth while leaning over a white plate, concentrating on the meal. Other diners and wooden booth seating are visible in the background, creating a.",/Users/yixiaoz/Desktop/cs348k_proj/outputs/controlNetScale/controlnet_canny/cfg_7p5_control_1p0/000000080932/target.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/controlNetScale/controlnet_canny/cfg_7p5_control_1p0/000000080932/canny.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/controlNetScale/controlnet_canny/cfg_7p5_control_1p0/000000080932/generated.png,dense_text_plus_canny,5,7.5,1.0,20,0.5272,0.3,36.3166
50811,A man in a suit sitting a table with an empty bowl and empty beer bottles.,A man wearing a gray suit jacket sits alone at a wooden dining table with an empty bowl and several empty beer bottles placed in front of him. He smiles toward the camera in a simple indoor setting with a plain light-colored background. The table.,A man wearing a gray suit jacket sits alone at a wooden dining table with an empty bowl and several empty beer bottles placed in front of him. He smiles toward the camera in a simple indoor setting with a plain light-colored background. The table.,/Users/yixiaoz/Desktop/cs348k_proj/outputs/controlNetScale/controlnet_canny/cfg_7p5_control_1p0/000000050811/target.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/controlNetScale/controlnet_canny/cfg_7p5_control_1p0/000000050811/canny.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/controlNetScale/controlnet_canny/cfg_7p5_control_1p0/000000050811/generated.png,dense_text_plus_canny,5,7.5,1.0,20,0.5323,0.3236,37.4158
13659,A man typing on a laptop keyboard in a cluttered work environment.,"Several people work in a busy, cluttered office environment filled with desks, laptops, papers, cardboard boxes, and electronic equipment. A man in the foreground sits at a desk typing on a laptop while wearing headphones, and other people work in the background. The room looks.","Several people work in a busy, cluttered office environment filled with desks, laptops, papers, cardboard boxes, and electronic equipment. A man in the foreground sits at a desk typing on a laptop while wearing headphones, and other people work in the background. The room looks.",/Users/yixiaoz/Desktop/cs348k_proj/outputs/controlNetScale/controlnet_canny/cfg_7p5_control_1p0/000000013659/target.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/controlNetScale/controlnet_canny/cfg_7p5_control_1p0/000000013659/canny.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/controlNetScale/controlnet_canny/cfg_7p5_control_1p0/000000013659/generated.png,dense_text_plus_canny,5,7.5,1.0,20,0.5036,0.3006,32.3771
26465,The opened  laptop is sitting on the table along with other technological tools.,"An open laptop sits on a white tabletop surrounded by small technological tools and accessories, including a smartphone, a pen, and a compact electronic device. The laptop screen shows a dark desktop with a bright reflection near the center. The arrangement is simple and sparse.","An open laptop sits on a white tabletop surrounded by small technological tools and accessories, including a smartphone, a pen, and a compact electronic device. The laptop screen shows a dark desktop with a bright reflection near the center. The arrangement is simple and sparse.",/Users/yixiaoz/Desktop/cs348k_proj/outputs/controlNetScale/controlnet_canny/cfg_7p5_control_1p0/000000026465/target.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/controlNetScale/controlnet_canny/cfg_7p5_control_1p0/000000026465/canny.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/controlNetScale/controlnet_canny/cfg_7p5_control_1p0/000000026465/generated.png,dense_text_plus_canny,5,7.5,1.0,20,0.4884,0.3686,32.9152
25096,A boy sitting in front of cake fashioned to look like a skateboard.,"A young boy wearing a blue sports jersey sits at a table looking down at a cake designed to resemble a skateboard. The cake is decorated with bright colors and small details, and the boy appears focused on it as if preparing to cut or.","A young boy wearing a blue sports jersey sits at a table looking down at a cake designed to resemble a skateboard. The cake is decorated with bright colors and small details, and the boy appears focused on it as if preparing to cut or.",/Users/yixiaoz/Desktop/cs348k_proj/outputs/controlNetScale/controlnet_canny/cfg_7p5_control_1p0/000000025096/target.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/controlNetScale/controlnet_canny/cfg_7p5_control_1p0/000000025096/canny.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/controlNetScale/controlnet_canny/cfg_7p5_control_1p0/000000025096/generated.png,dense_text_plus_canny,5,7.5,1.0,20,0.5302,0.3193,33.6784
26564,An office desk with a row of books and a desktop computer and laptop computer on the desk.,"An office desk is arranged with a desktop computer, laptop, keyboard, mouse, books, papers, and a row of binders or reference materials. The monitor displays a document or screen of text, and large windows brighten the workspace. The corner desk is compact but well equipped.","An office desk is arranged with a desktop computer, laptop, keyboard, mouse, books, papers, and a row of binders or reference materials. The monitor displays a document or screen of text, and large windows brighten the workspace. The corner desk is compact but well equipped.",/Users/yixiaoz/Desktop/cs348k_proj/outputs/controlNetScale/controlnet_canny/cfg_7p5_control_1p0/000000026564/target.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/controlNetScale/controlnet_canny/cfg_7p5_control_1p0/000000026564/canny.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/controlNetScale/controlnet_canny/cfg_7p5_control_1p0/000000026564/generated.png,dense_text_plus_canny,5,7.5,1.0,20,0.393,0.162,33.3144
12670,A large crowd of people walking around while one owns a teddy bear.,"A large crowd of people walks and gathers in a busy outdoor public space, possibly a street, plaza, or festival area. The scene contains many individuals of different ages wearing colorful clothing, and one person appears to carry or hold a teddy bear among the.","A large crowd of people walks and gathers in a busy outdoor public space, possibly a street, plaza, or festival area. The scene contains many individuals of different ages wearing colorful clothing, and one person appears to carry or hold a teddy bear among the.",/Users/yixiaoz/Desktop/cs348k_proj/outputs/controlNetScale/controlnet_canny/cfg_7p5_control_1p0/000000012670/target.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/controlNetScale/controlnet_canny/cfg_7p5_control_1p0/000000012670/canny.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/controlNetScale/controlnet_canny/cfg_7p5_control_1p0/000000012670/generated.png,dense_text_plus_canny,5,7.5,1.0,20,0.5639,0.2499,36.3832
9400,Sever people are sitting next to each other while using laptops.,"Several people sit close together around a table while using laptop computers in a dimly lit indoor environment. Multiple screens glow in front of them, and drinks, cables, and computer accessories are spread across the table. The group appears to be collaborating, studying, or working.","Several people sit close together around a table while using laptop computers in a dimly lit indoor environment. Multiple screens glow in front of them, and drinks, cables, and computer accessories are spread across the table. The group appears to be collaborating, studying, or working.",/Users/yixiaoz/Desktop/cs348k_proj/outputs/controlNetScale/controlnet_canny/cfg_7p5_control_1p0/000000009400/target.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/controlNetScale/controlnet_canny/cfg_7p5_control_1p0/000000009400/canny.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/controlNetScale/controlnet_canny/cfg_7p5_control_1p0/000000009400/generated.png,dense_text_plus_canny,5,7.5,1.0,20,0.5861,0.4343,29.0183
92053,Three white dishes with three different sorts of food on them.,"Three white plates with different dishes are arranged on a restaurant table under warm, dim lighting. The food includes various items with sauces, sides, and garnishes, and a drink sits nearby. Utensils are placed on or beside the plates, suggesting the meal is in progress.","Three white plates with different dishes are arranged on a restaurant table under warm, dim lighting. The food includes various items with sauces, sides, and garnishes, and a drink sits nearby. Utensils are placed on or beside the plates, suggesting the meal is in progress.",/Users/yixiaoz/Desktop/cs348k_proj/outputs/controlNetScale/controlnet_canny/cfg_7p5_control_1p0/000000092053/target.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/controlNetScale/controlnet_canny/cfg_7p5_control_1p0/000000092053/canny.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/controlNetScale/controlnet_canny/cfg_7p5_control_1p0/000000092053/generated.png,dense_text_plus_canny,5,7.5,1.0,20,0.5289,0.2978,31.9616
74256,Two women standing in a train station looking at their phones.,"Two women stand together at an outdoor train station platform while looking down at their mobile phones. One woman wears a green scarf and dark clothing, while the other wears a patterned jacket. Train station signs, tracks, buildings, and platform structures appear in the background.","Two women stand together at an outdoor train station platform while looking down at their mobile phones. One woman wears a green scarf and dark clothing, while the other wears a patterned jacket. Train station signs, tracks, buildings, and platform structures appear in the background.",/Users/yixiaoz/Desktop/cs348k_proj/outputs/controlNetScale/controlnet_canny/cfg_7p5_control_1p0/000000074256/target.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/controlNetScale/controlnet_canny/cfg_7p5_control_1p0/000000074256/canny.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/controlNetScale/controlnet_canny/cfg_7p5_control_1p0/000000074256/generated.png,dense_text_plus_canny,5,7.5,1.0,20,0.5427,0.3739,35.1552
7818,An illuminated floral display forms the centerpiece of the arrangement in this close up of a dining room table setting.,"A small illuminated floral display sits at the center of a dining table arranged with plates, napkins, glasses, and formal place settings. The image is softly focused with the centerpiece and table surface highlighted against a darker background. The scene appears elegant and quiet, possibly.","A small illuminated floral display sits at the center of a dining table arranged with plates, napkins, glasses, and formal place settings. The image is softly focused with the centerpiece and table surface highlighted against a darker background. The scene appears elegant and quiet, possibly.",/Users/yixiaoz/Desktop/cs348k_proj/outputs/controlNetScale/controlnet_canny/cfg_7p5_control_1p0/000000007818/target.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/controlNetScale/controlnet_canny/cfg_7p5_control_1p0/000000007818/canny.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/controlNetScale/controlnet_canny/cfg_7p5_control_1p0/000000007818/generated.png,dense_text_plus_canny,5,7.5,1.0,20,0.5917,0.3263,30.8444
109313,A man holding a Wii game controller while standing in a living room.,"A man stands in a living room holding a Wii game controller while facing a television outside the frame. He wears casual clothes and stands among household items, toys, furniture, and a colorful floor mat. The room appears lived-in and informal, with a kitchen or.","A man stands in a living room holding a Wii game controller while facing a television outside the frame. He wears casual clothes and stands among household items, toys, furniture, and a colorful floor mat. The room appears lived-in and informal, with a kitchen or.",/Users/yixiaoz/Desktop/cs348k_proj/outputs/controlNetScale/controlnet_canny/cfg_7p5_control_1p0/000000109313/target.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/controlNetScale/controlnet_canny/cfg_7p5_control_1p0/000000109313/canny.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/controlNetScale/controlnet_canny/cfg_7p5_control_1p0/000000109313/generated.png,dense_text_plus_canny,5,7.5,1.0,20,0.5877,0.3314,37.8226
116439,A woman with a straw style hat sitting on a small row boat in the water and accessory items hanging behind her on the land area.,"A woman wearing a straw-style hat sits in a small wooden boat floating on water, surrounded by colorful fabrics and hanging accessories near the shoreline. The scene appears to take place in a riverside or floating market environment, with reflections on the water and goods.","A woman wearing a straw-style hat sits in a small wooden boat floating on water, surrounded by colorful fabrics and hanging accessories near the shoreline. The scene appears to take place in a riverside or floating market environment, with reflections on the water and goods.",/Users/yixiaoz/Desktop/cs348k_proj/outputs/controlNetScale/controlnet_canny/cfg_7p5_control_1p0/000000116439/target.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/controlNetScale/controlnet_canny/cfg_7p5_control_1p0/000000116439/canny.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/controlNetScale/controlnet_canny/cfg_7p5_control_1p0/000000116439/generated.png,dense_text_plus_canny,5,7.5,1.0,20,0.5305,0.2893,34.5434
11511,A sculpture of two women stting on a bench with their purses on the ground while people standing in a line behind them.,"A bronze sculpture of two women seated together on a bench is displayed in an outdoor public area. The figures sit close together with handbags or purses placed near their feet, and pedestrians stand or walk in the background. Strong light highlights the sculpture against.","A bronze sculpture of two women seated together on a bench is displayed in an outdoor public area. The figures sit close together with handbags or purses placed near their feet, and pedestrians stand or walk in the background. Strong light highlights the sculpture against.",/Users/yixiaoz/Desktop/cs348k_proj/outputs/controlNetScale/controlnet_canny/cfg_7p5_control_1p0/000000011511/target.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/controlNetScale/controlnet_canny/cfg_7p5_control_1p0/000000011511/canny.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/controlNetScale/controlnet_canny/cfg_7p5_control_1p0/000000011511/generated.png,dense_text_plus_canny,5,7.5,1.0,20,0.5331,0.3968,39.0683
17714,A banana frittata next to a plate of decoratively cut fruit and a cup of coffee.,"A breakfast or brunch meal is arranged on a wooden table, including a banana frittata, a plate of decorative cut fruit, and a cup of coffee. Sunlight falls across the tabletop, casting shadows and giving the meal a bright morning feel. The dishes are neatly.","A breakfast or brunch meal is arranged on a wooden table, including a banana frittata, a plate of decorative cut fruit, and a cup of coffee. Sunlight falls across the tabletop, casting shadows and giving the meal a bright morning feel. The dishes are neatly.",/Users/yixiaoz/Desktop/cs348k_proj/outputs/controlNetScale/controlnet_canny/cfg_7p5_control_1p0/000000017714/target.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/controlNetScale/controlnet_canny/cfg_7p5_control_1p0/000000017714/canny.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/controlNetScale/controlnet_canny/cfg_7p5_control_1p0/000000017714/generated.png,dense_text_plus_canny,5,7.5,1.0,20,0.5601,0.3452,33.1491
15335,"a young child, lady , and man sitting in a booth at a table","A young child sits in a restaurant booth between adults at a table, with plates, drinks, and food items visible in the dim interior. The child appears to be eating or touching their mouth, while the adults sit close on either side. Warm lighting and.","A young child sits in a restaurant booth between adults at a table, with plates, drinks, and food items visible in the dim interior. The child appears to be eating or touching their mouth, while the adults sit close on either side. Warm lighting and.",/Users/yixiaoz/Desktop/cs348k_proj/outputs/controlNetScale/controlnet_canny/cfg_7p5_control_1p0/000000015335/target.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/controlNetScale/controlnet_canny/cfg_7p5_control_1p0/000000015335/canny.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/controlNetScale/controlnet_canny/cfg_7p5_control_1p0/000000015335/generated.png,dense_text_plus_canny,5,7.5,1.0,20,0.5836,0.4836,32.3552
113589,"Two containers containing quiche, a salad, apples and a banana on the side.","A healthy prepared meal is arranged in two clear food containers and a small side area, including a slice of quiche, green salad, apple slices, and a banana. The food is neatly separated and photographed from above against a plain background. The composition emphasizes balanced.","A healthy prepared meal is arranged in two clear food containers and a small side area, including a slice of quiche, green salad, apple slices, and a banana. The food is neatly separated and photographed from above against a plain background. The composition emphasizes balanced.",/Users/yixiaoz/Desktop/cs348k_proj/outputs/controlNetScale/controlnet_canny/cfg_7p5_control_1p0/000000113589/target.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/controlNetScale/controlnet_canny/cfg_7p5_control_1p0/000000113589/canny.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/controlNetScale/controlnet_canny/cfg_7p5_control_1p0/000000113589/generated.png,dense_text_plus_canny,5,7.5,1.0,20,0.6801,0.363,35.2589
1503,A picture of an iMac desktop next to a Mac laptop on a desk.,"An older Apple iMac desktop computer sits on a desk beside a Mac laptop and several computer accessories. A keyboard, mouse, speakers, and monitor are arranged across the workspace, creating a technology-focused setup. The desk is positioned near a window with blinds, and the white.","An older Apple iMac desktop computer sits on a desk beside a Mac laptop and several computer accessories. A keyboard, mouse, speakers, and monitor are arranged across the workspace, creating a technology-focused setup. The desk is positioned near a window with blinds, and the white.",/Users/yixiaoz/Desktop/cs348k_proj/outputs/controlNetScale/controlnet_canny/cfg_7p5_control_1p0/000000001503/target.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/controlNetScale/controlnet_canny/cfg_7p5_control_1p0/000000001503/canny.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/controlNetScale/controlnet_canny/cfg_7p5_control_1p0/000000001503/generated.png,dense_text_plus_canny,5,7.5,1.0,20,0.4484,0.2699,37.2996
88848,"Multiple pictures of fire hydrants, a woman standing near a tree, and people posing in front of a boat.","A collage of multiple photographs shows several yellow fire hydrants, a woman standing near a tree, and people posing in front of a boat or outdoor landmark. The images are arranged together in a grid-like layout, combining different scenes into one visual composition. The subject.","A collage of multiple photographs shows several yellow fire hydrants, a woman standing near a tree, and people posing in front of a boat or outdoor landmark. The images are arranged together in a grid-like layout, combining different scenes into one visual composition. The subject.",/Users/yixiaoz/Desktop/cs348k_proj/outputs/controlNetScale/controlnet_canny/cfg_7p5_control_1p0/000000088848/target.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/controlNetScale/controlnet_canny/cfg_7p5_control_1p0/000000088848/canny.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/controlNetScale/controlnet_canny/cfg_7p5_control_1p0/000000088848/generated.png,dense_text_plus_canny,5,7.5,1.0,20,0.5047,0.2934,44.8135
6471,A man at bat waiting for a pitch with a catcher and umpire behind him and players from the opposing team in the dugout.,"A baseball player in a white uniform stands at home plate holding a bat while waiting for a pitch. A catcher and umpire crouch behind him, and members of the opposing team sit in the dugout watching the play. The green field and stadium seating.","A baseball player in a white uniform stands at home plate holding a bat while waiting for a pitch. A catcher and umpire crouch behind him, and members of the opposing team sit in the dugout watching the play. The green field and stadium seating.",/Users/yixiaoz/Desktop/cs348k_proj/outputs/controlNetScale/controlnet_canny/cfg_7p5_control_1p0/000000006471/target.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/controlNetScale/controlnet_canny/cfg_7p5_control_1p0/000000006471/canny.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/controlNetScale/controlnet_canny/cfg_7p5_control_1p0/000000006471/generated.png,dense_text_plus_canny,5,7.5,1.0,20,0.5073,0.343,31.3587
92660,An unbaked pizza with cheese and herbs on one half and broccoli on the second.,"An uncooked pizza topped with cheese, herbs, and broccoli sits on a round baking tray or pan. One half of the pizza appears more heavily covered with broccoli, while the other has more cheese and herbs exposed. The crust and toppings are clearly visible from.","An uncooked pizza topped with cheese, herbs, and broccoli sits on a round baking tray or pan. One half of the pizza appears more heavily covered with broccoli, while the other has more cheese and herbs exposed. The crust and toppings are clearly visible from.",/Users/yixiaoz/Desktop/cs348k_proj/outputs/controlNetScale/controlnet_canny/cfg_7p5_control_1p0/000000092660/target.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/controlNetScale/controlnet_canny/cfg_7p5_control_1p0/000000092660/canny.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/controlNetScale/controlnet_canny/cfg_7p5_control_1p0/000000092660/generated.png,dense_text_plus_canny,5,7.5,1.0,20,0.5204,0.2133,33.2708
105335,"A bowl of stew in a white bowl, being held by a person.","A bowl of stew in a white dish is being held by a person, with pieces of vegetables and meat visible in a warm broth. The stew contains colorful ingredients such as carrots, potatoes, and chunks of protein. The close-up framing focuses on the food.","A bowl of stew in a white dish is being held by a person, with pieces of vegetables and meat visible in a warm broth. The stew contains colorful ingredients such as carrots, potatoes, and chunks of protein. The close-up framing focuses on the food.",/Users/yixiaoz/Desktop/cs348k_proj/outputs/controlNetScale/controlnet_canny/cfg_7p5_control_1p0/000000105335/target.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/controlNetScale/controlnet_canny/cfg_7p5_control_1p0/000000105335/canny.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/controlNetScale/controlnet_canny/cfg_7p5_control_1p0/000000105335/generated.png,dense_text_plus_canny,5,7.5,1.0,20,0.563,0.2444,33.3059
117719,A man sits at a bar in front of dozens of bottles of alcohol.,"A man stands behind a warmly lit bar surrounded by dozens of bottles of alcohol arranged on shelves. The bar interior features dark wood, glowing lights, glassware, and a cozy pub-like atmosphere. The bartender or customer is partly silhouetted against the illuminated bottles, creating a.","A man stands behind a warmly lit bar surrounded by dozens of bottles of alcohol arranged on shelves. The bar interior features dark wood, glowing lights, glassware, and a cozy pub-like atmosphere. The bartender or customer is partly silhouetted against the illuminated bottles, creating a.",/Users/yixiaoz/Desktop/cs348k_proj/outputs/controlNetScale/controlnet_canny/cfg_7p5_control_1p0/000000117719/target.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/controlNetScale/controlnet_canny/cfg_7p5_control_1p0/000000117719/canny.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/controlNetScale/controlnet_canny/cfg_7p5_control_1p0/000000117719/generated.png,dense_text_plus_canny,5,7.5,1.0,20,0.5195,0.3082,32.3794
82085,A brightly colored train is stopped on the tracks to let passengers on.,"A brightly colored passenger train is stopped on railway tracks beside a platform, allowing passengers to board or exit. The train has yellow, blue, and red sections, and people stand nearby along the track area. Buildings, vegetation, and station infrastructure surround the scene. The image.","A brightly colored passenger train is stopped on railway tracks beside a platform, allowing passengers to board or exit. The train has yellow, blue, and red sections, and people stand nearby along the track area. Buildings, vegetation, and station infrastructure surround the scene. The image.",/Users/yixiaoz/Desktop/cs348k_proj/outputs/controlNetScale/controlnet_canny/cfg_7p5_control_1p0/000000082085/target.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/controlNetScale/controlnet_canny/cfg_7p5_control_1p0/000000082085/canny.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/controlNetScale/controlnet_canny/cfg_7p5_control_1p0/000000082085/generated.png,dense_text_plus_canny,5,7.5,1.0,20,0.5411,0.3316,34.4451
70048,"A glass of wine sits next to a bowl of soup, salad, and a plate with a sandwich.","A restaurant meal is arranged on a table, including a glass of wine, a bowl of soup, a green salad, and a sandwich served on a round bread roll. Condiments, utensils, napkins, and additional dining items sit nearby. The overhead view emphasizes the variety and.","A restaurant meal is arranged on a table, including a glass of wine, a bowl of soup, a green salad, and a sandwich served on a round bread roll. Condiments, utensils, napkins, and additional dining items sit nearby. The overhead view emphasizes the variety and.",/Users/yixiaoz/Desktop/cs348k_proj/outputs/controlNetScale/controlnet_canny/cfg_7p5_control_1p0/000000070048/target.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/controlNetScale/controlnet_canny/cfg_7p5_control_1p0/000000070048/canny.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/controlNetScale/controlnet_canny/cfg_7p5_control_1p0/000000070048/generated.png,dense_text_plus_canny,5,7.5,1.0,20,0.5043,0.2775,32.958
3845,A dinner plate that has white steamed rice with stir fry vegetables and chicken.,A large dinner plate holds a mound of white steamed rice next to stir-fried vegetables and pieces of chicken in a colorful sauce. The food is arranged on a patterned plate and viewed from above on a wooden table. The bright vegetables and sauce contrast.,A large dinner plate holds a mound of white steamed rice next to stir-fried vegetables and pieces of chicken in a colorful sauce. The food is arranged on a patterned plate and viewed from above on a wooden table. The bright vegetables and sauce contrast.,/Users/yixiaoz/Desktop/cs348k_proj/outputs/controlNetScale/controlnet_canny/cfg_7p5_control_1p0/000000003845/target.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/controlNetScale/controlnet_canny/cfg_7p5_control_1p0/000000003845/canny.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/controlNetScale/controlnet_canny/cfg_7p5_control_1p0/000000003845/generated.png,dense_text_plus_canny,5,7.5,1.0,20,0.638,0.3027,31.6026
92939,a man and female standing side by side with a cake cutter in their hand,"A smiling man and woman stand side by side beside a small decorated cake, holding a cake knife together. The woman wears a light-colored strapless dress and the man wears a white shirt, suggesting a wedding, anniversary, or celebratory event. Palm trees and outdoor lighting.","A smiling man and woman stand side by side beside a small decorated cake, holding a cake knife together. The woman wears a light-colored strapless dress and the man wears a white shirt, suggesting a wedding, anniversary, or celebratory event. Palm trees and outdoor lighting.",/Users/yixiaoz/Desktop/cs348k_proj/outputs/controlNetScale/controlnet_canny/cfg_7p5_control_1p0/000000092939/target.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/controlNetScale/controlnet_canny/cfg_7p5_control_1p0/000000092939/canny.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/controlNetScale/controlnet_canny/cfg_7p5_control_1p0/000000092939/generated.png,dense_text_plus_canny,5,7.5,1.0,20,0.4864,0.2497,36.9938
1268,A waterway under a bridge with people sitting down and a woman taking a photo.,"People sit and relax under a large bridge beside a waterfront, with sunlight reflecting brightly off the water. A woman stands in the foreground taking a photograph, while several people sit along the edge facing the river. The bridge structure forms a strong curved frame.","People sit and relax under a large bridge beside a waterfront, with sunlight reflecting brightly off the water. A woman stands in the foreground taking a photograph, while several people sit along the edge facing the river. The bridge structure forms a strong curved frame.",/Users/yixiaoz/Desktop/cs348k_proj/outputs/controlNetScale/controlnet_canny/cfg_7p5_control_1p0/000000001268/target.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/controlNetScale/controlnet_canny/cfg_7p5_control_1p0/000000001268/canny.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/controlNetScale/controlnet_canny/cfg_7p5_control_1p0/000000001268/generated.png,dense_text_plus_canny,5,7.5,1.0,20,0.4986,0.3221,34.6722
33221,Two women at a beach with tennis rackets in their hands and one girl looking very excited with her tennis racket in the air.,"Two women stand on a sandy beach holding tennis rackets while people walk nearby in the background. One woman raises her racket enthusiastically above her head, while the other stands beside her wearing a hood or scarf. The beach, distant hills, flags, and open sky.","Two women stand on a sandy beach holding tennis rackets while people walk nearby in the background. One woman raises her racket enthusiastically above her head, while the other stands beside her wearing a hood or scarf. The beach, distant hills, flags, and open sky.",/Users/yixiaoz/Desktop/cs348k_proj/outputs/controlNetScale/controlnet_canny/cfg_7p5_control_1p0/000000033221/target.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/controlNetScale/controlnet_canny/cfg_7p5_control_1p0/000000033221/canny.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/controlNetScale/controlnet_canny/cfg_7p5_control_1p0/000000033221/generated.png,dense_text_plus_canny,5,7.5,1.0,20,0.5836,0.4308,33.9678
68409,School boys sit cross legged in front of a chalkboard sign in a vintage black and white photo.,A vintage black-and-white photograph shows a group of schoolboys sitting cross-legged in a row in front of a chalkboard sign. The boys wear similar school uniforms and pose formally for the camera outdoors. Trees and a simple background are visible behind them. The image has.,A vintage black-and-white photograph shows a group of schoolboys sitting cross-legged in a row in front of a chalkboard sign. The boys wear similar school uniforms and pose formally for the camera outdoors. Trees and a simple background are visible behind them. The image has.,/Users/yixiaoz/Desktop/cs348k_proj/outputs/controlNetScale/controlnet_canny/cfg_7p5_control_1p0/000000068409/target.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/controlNetScale/controlnet_canny/cfg_7p5_control_1p0/000000068409/canny.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/controlNetScale/controlnet_canny/cfg_7p5_control_1p0/000000068409/generated.png,dense_text_plus_canny,5,7.5,1.0,20,0.4887,0.2528,35.8894
78170,"PASSENGER TRAIN IN THE NIGHT HOURS WITH NO SMOKING SIGN, AND TWO WOMEN","A black-and-white nighttime image shows passengers visible through the windows of a train car. A no-smoking sign and interior lights can be seen inside, while reflections and shadows create a dramatic atmosphere. Two women or passengers are visible near separate windows, framed by the train.","A black-and-white nighttime image shows passengers visible through the windows of a train car. A no-smoking sign and interior lights can be seen inside, while reflections and shadows create a dramatic atmosphere. Two women or passengers are visible near separate windows, framed by the train.",/Users/yixiaoz/Desktop/cs348k_proj/outputs/controlNetScale/controlnet_canny/cfg_7p5_control_1p0/000000078170/target.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/controlNetScale/controlnet_canny/cfg_7p5_control_1p0/000000078170/canny.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/controlNetScale/controlnet_canny/cfg_7p5_control_1p0/000000078170/generated.png,dense_text_plus_canny,5,7.5,1.0,20,0.4095,0.2322,32.7399
